horas_estudio_semana,asistencia_pct,nota_parcial,trabaja,horas_trabajo_semana,nivel_socioeconomico,nota_final,riesgo_academico
28.9,81.2,13.7,0,0.0,Medio,19.8,aprobado
29.2,95.2,9.8,1,25.0,Bajo,16.3,aprobado
9.2,88.5,15.8,1,8.0,Medio,14.0,aprobado
21.3,75.2,16.2,0,0.0,Medio,17.0,aprobado
25.9,84.2,5.2,1,45.0,Medio,13.3,en_riesgo
1.9,93.8,7.8,1,19.0,Medio,9.4,reprobado
11.2,87.1,15.7,0,0.0,Bajo,14.0,aprobado
,63.6,19.3,0,0.0,Alto,15.9,aprobado
27.4,72.1,10.1,0,0.0,Bajo,16.5,aprobado
7.2,85.0,19.8,1,14.0,Bajo,13.6,en_riesgo
3.3,40.6,12.5,0,0.0,Medio,9.7,reprobado
7.3,80.7,19.7,0,0.0,Bajo,12.5,en_riesgo
21.6,49.6,8.9,0,0.0,Medio,14.0,aprobado
18.2,62.2,17.4,1,36.0,Medio,15.6,aprobado
4.8,99.9,5.7,0,0.0,BAJO,8.2,reprobado
13.3,66.1,13.3,0,0.0,Bajo,15.5,aprobado
26.6,92.7,12.7,0,0.0,Medio,19.6,aprobado
25.2,80.6,16.6,1,22.0,Bajo,18.1,aprobado
19.5,70.6,14.4,1,11.0,Bajo,16.6,aprobado
27.8,40.2,,1,36.0,Alto,18.3,aprobado
25.8,52.6,14.4,1,12.0,Bajo,15.9,aprobado
12.7,66.9,17.7,1,45.0,Medio,14.4,aprobado
14.3,88.3,13.5,0,0.0,Medio,15.3,aprobado
23.9,40.0,5.0,1,17.0,Medio,12.9,en_riesgo
10.6,51.8,11.9,0,0.0,Medio,12.2,en_riesgo
2.2,92.8,5.3,0,0.0,BAJO,6.7,reprobado
,78.9,9.4,1,15.0,Alto,16.3,aprobado
20.8,83.2,13.7,0,0.0,Bajo,15.6,aprobado
23.9,54.7,15.1,0,0.0,Medio,16.7,aprobado
27.0,87.2,6.1,0,0.0,Bajo,14.7,aprobado
28.1,98.3,14.1,0,0.0,Bajo,19.9,aprobado
,52.0,11.9,0,0.0,Bajo,15.1,aprobado
18.7,69.1,10.4,1,16.0,Medio,12.9,en_riesgo
16.5,47.2,8.4,1,32.0,Medio,9.1,reprobado
10.0,54.9,18.5,1,20.0,Bajo,13.4,en_riesgo
6.7,99.8,15.7,0,0.0,Medio,15.1,aprobado
15.8,68.9,6.0,0,0.0,Medio,11.6,en_riesgo
2.6,78.9,7.7,0,0.0,Alto,10.0,reprobado
14.8,48.1,18.6,1,29.0,Alto,17.2,aprobado
22.8,47.3,11.2,1,0.0,Alto,11.9,en_riesgo
27.4,89.1,14.0,1,17.0,Alto,19.2,aprobado
19.0,56.0,10.9,1,24.0,Medio,11.7,en_riesgo
4.8,67.9,11.1,1,21.0,Medio,8.6,reprobado
12.5,99.6,18.9,0,0.0,Bajo,16.8,aprobado
22.6,58.6,12.2,1,16.0,Medio,16.0,aprobado
6.4,40.3,11.0,0,0.0,Medio,8.5,reprobado
19.2,81.1,18.1,1,41.0,Alto,18.6,aprobado
,60.6,8.1,1,20.0,Medio,15.4,aprobado
4.6,97.0,6.2,0,0.0,Bajo,9.4,reprobado
12.4,82.5,,0,0.0,Alto,14.4,aprobado
14.2,78.9,18.3,1,27.0,Medio,16.4,aprobado
10.8,86.6,13.0,0,0.0,Medio,13.7,en_riesgo
4.8,91.5,12.3,0,0.0,Alto,10.6,reprobado
18.5,62.1,17.4,0,0.0,Bajo,16.3,aprobado
22.0,95.0,8.5,1,0.0,Bajo,13.1,en_riesgo
,59.2,7.9,0,0.0,Medio,15.1,aprobado
13.0,58.9,14.4,1,38.0,Alto,13.5,en_riesgo
3.3,76.3,9.1,0,0.0,Alto,10.7,reprobado
23.2,92.3,19.6,1,25.0,Bajo,18.2,aprobado
25.1,82.6,8.5,0,0.0,Medio,14.5,aprobado
21.4,53.2,18.5,1,13.0,Medio,17.5,aprobado
14.7,77.1,10.1,1,45.0,Medio,10.8,reprobado
28.3,56.7,17.1,1,36.0,Alto,19.0,aprobado
8.1,59.3,13.3,1,31.0,Alto,14.8,aprobado
5.7,71.2,15.4,0,0.0,Alto,13.0,en_riesgo
27.6,97.3,17.9,1,42.0,Alto,20.0,aprobado
24.8,52.0,8.9,0,0.0,bajo,13.8,en_riesgo
19.9,95.5,19.9,0,0.0,Alto,20.0,aprobado
10.8,78.2,13.6,1,35.0,Alto,13.9,en_riesgo
13.3,74.8,19.3,0,0.0,Medio,16.5,aprobado
2.6,54.1,15.5,1,14.0,Bajo,7.9,reprobado
28.4,91.9,13.2,0,0.0,Medio,20.0,aprobado
5.3,68.1,5.5,1,37.0,Bajo,7.7,reprobado
20.0,94.0,8.2,0,0.0,Medio,14.6,aprobado
20.5,94.6,7.2,0,0.0,Medio,15.7,aprobado
19.7,47.8,15.4,1,29.0,MEDIO,13.0,en_riesgo
19.3,57.3,12.0,0,0.0,Alto,14.3,aprobado
,72.4,6.2,0,0.0,Medio,12.7,en_riesgo
5.2,98.3,7.0,1,27.0,Bajo,7.7,reprobado
2.5,76.4,8.7,0,0.0,BAJO,10.0,reprobado
,72.4,9.0,1,11.0,Medio,12.7,en_riesgo
12.0,71.8,12.1,1,24.0,Bajo,9.2,reprobado
29.2,55.6,9.1,0,0.0,Bajo,14.7,aprobado
19.1,52.6,19.0,0,0.0,BAJO,17.7,aprobado
12.3,71.9,7.8,0,0.0,Bajo,9.2,reprobado
8.3,63.6,17.6,1,36.0,Medio,12.5,en_riesgo
2.2,63.9,20.0,1,14.0,Medio,13.8,en_riesgo
,44.0,15.4,1,12.0,ALTO,19.1,aprobado
17.1,70.7,,0,0.0,Medio,14.8,aprobado
4.4,57.7,14.2,1,18.0,Medio,9.6,reprobado
5.1,46.2,14.6,1,26.0,Bajo,10.5,reprobado
,68.2,16.3,1,39.0,Medio,16.2,aprobado
19.6,97.4,11.3,1,20.0,Bajo,15.7,aprobado
15.5,83.4,16.6,0,0.0,Medio,18.6,aprobado
14.7,54.2,5.2,1,42.0,Bajo,5.1,reprobado
,62.2,16.6,0,0.0,Alto,20.0,aprobado
4.7,86.1,7.4,0,0.0,Bajo,7.4,reprobado
,78.4,17.4,1,44.0,Bajo,10.8,reprobado
21.0,47.9,16.8,0,0.0,Bajo,16.1,aprobado
1.0,43.3,13.7,1,32.0,Bajo,6.6,reprobado
10.5,52.5,7.7,1,10.0,Medio,8.5,reprobado
1.6,48.6,14.3,0,0.0,Bajo,8.4,reprobado
15.9,48.5,15.6,0,0.0,Bajo,13.6,en_riesgo
4.0,76.2,17.1,0,0.0,MEDIO,12.2,en_riesgo
,43.7,,1,22.0,Medio,14.3,aprobado
2.4,46.3,15.0,1,8.0,Bajo,8.8,reprobado
16.8,63.2,11.1,0,0.0,Bajo,11.3,en_riesgo
27.2,42.4,13.2,0,0.0,Bajo,16.8,aprobado
23.5,58.0,,1,12.0,Medio,14.2,aprobado
4.6,87.2,11.0,0,0.0,Bajo,11.0,en_riesgo
,62.6,12.8,1,18.0,Bajo,11.7,en_riesgo
19.4,88.4,8.9,0,0.0,Medio,13.5,en_riesgo
11.1,52.1,17.9,1,31.0,Bajo,10.3,reprobado
16.4,49.9,6.7,1,24.0,Alto,9.7,reprobado
18.7,41.6,12.8,1,43.0,Alto,11.8,en_riesgo
3.9,43.8,19.9,0,0.0,Medio,11.7,en_riesgo
20.4,64.8,11.7,0,0.0,Medio,15.8,aprobado
19.2,75.6,15.0,0,0.0,Bajo,16.5,aprobado
23.1,52.2,5.9,0,0.0,Medio,13.5,en_riesgo
15.3,40.2,17.4,1,18.0,Medio,11.7,en_riesgo
2.9,52.1,16.2,1,10.0,Bajo,11.0,en_riesgo
27.0,54.2,7.6,1,35.0,Alto,14.8,aprobado
29.3,59.9,13.9,0,0.0,Medio,18.5,aprobado
27.7,54.6,15.0,0,0.0,Medio,19.9,aprobado
20.3,77.0,15.7,1,26.0,Medio,16.2,aprobado
18.8,94.1,14.4,1,42.0,Medio,16.9,aprobado
5.9,96.6,12.5,1,39.0,Medio,11.0,en_riesgo
18.9,91.0,19.6,0,0.0,Medio,19.3,aprobado
19.5,47.2,10.1,0,0.0,Medio,13.2,en_riesgo
12.0,43.6,15.8,1,24.0,Bajo,11.1,en_riesgo
21.5,88.9,,0,0.0,Medio,19.7,aprobado
22.2,72.6,12.9,0,0.0,Medio,16.0,aprobado
18.3,57.1,13.1,0,0.0,Alto,15.4,aprobado
9.3,93.3,13.9,1,46.0,Alto,13.2,en_riesgo
9.1,40.5,16.9,1,46.0,Medio,10.5,reprobado
29.1,83.1,5.7,0,0.0,Alto,14.5,aprobado
5.4,63.1,5.6,1,13.0,Bajo,7.2,reprobado
19.3,41.1,,1,22.0,Medio,14.4,aprobado
1.4,66.4,8.1,0,0.0,Medio,7.7,reprobado
6.1,74.3,17.0,0,0.0,Bajo,13.3,en_riesgo
16.7,84.5,7.8,0,0.0,Alto,14.0,aprobado
8.0,42.7,,0,0.0,Alto,11.1,en_riesgo
28.2,83.9,15.1,0,0.0,Medio,18.8,aprobado
18.8,76.0,,0,0.0,Alto,16.1,aprobado
5.2,49.8,9.4,1,10.0,Medio,7.9,reprobado
,98.1,9.2,0,0.0,Alto,18.3,aprobado
8.2,73.5,,1,35.0,Medio,13.6,en_riesgo
12.1,79.1,7.6,0,0.0,Bajo,10.3,reprobado
28.1,87.1,11.4,0,0.0,Medio,17.6,aprobado
29.0,84.2,8.9,1,31.0,Bajo,15.3,aprobado
18.1,76.5,9.4,1,25.0,Bajo,12.8,en_riesgo
,49.9,7.4,0,0.0,Medio,11.0,en_riesgo
29.0,57.0,16.6,0,0.0,Medio,20.0,aprobado
16.1,72.5,5.7,0,0.0,Medio,11.6,en_riesgo
27.0,78.8,14.1,0,0.0,Medio,16.9,aprobado
9.7,85.9,10.9,1,34.0,Medio,13.0,en_riesgo
3.2,47.7,10.8,0,0.0,Medio,8.7,reprobado
19.9,42.1,14.1,0,0.0,Alto,15.7,aprobado
19.8,73.0,19.3,0,0.0,Alto,19.0,aprobado
2.6,57.8,11.3,0,0.0,Bajo,8.2,reprobado
7.9,40.9,15.7,0,0.0,Alto,12.6,en_riesgo
27.5,44.2,18.1,0,0.0,bajo,16.5,aprobado
26.4,64.1,6.4,1,22.0,Medio,13.0,en_riesgo
9.7,85.0,8.4,0,0.0,Alto,12.9,en_riesgo
3.1,41.3,10.3,1,15.0,Medio,7.2,reprobado
22.4,79.2,11.7,0,0.0,Bajo,17.1,aprobado
,49.6,6.8,0,0.0,Bajo,10.3,reprobado
27.8,51.2,6.8,1,39.0,Bajo,14.4,aprobado
22.7,69.6,17.8,0,0.0,Medio,18.1,aprobado
11.1,84.1,5.8,0,0.0,Medio,9.1,reprobado
29.1,63.4,5.9,0,0.0,Alto,17.0,aprobado
,94.9,8.1,0,0.0,Medio,13.5,en_riesgo
,66.4,5.1,1,24.0,Alto,9.3,reprobado
13.8,97.5,6.7,1,21.0,Alto,13.4,en_riesgo
3.1,61.1,8.4,1,24.0,MEDIO,5.9,reprobado
23.9,55.3,14.8,0,0.0,Medio,17.9,aprobado
6.9,99.9,16.9,1,15.0,Medio,16.5,aprobado
21.6,93.0,13.4,0,0.0,Medio,17.1,aprobado
11.4,51.0,6.4,0,0.0,Alto,10.4,reprobado
20.1,46.9,17.3,0,0.0,Bajo,17.3,aprobado
21.5,42.1,11.2,1,30.0,Medio,14.1,aprobado
21.0,68.1,8.0,1,11.0,Medio,14.3,aprobado
21.3,88.1,7.9,0,0.0,Medio,14.7,aprobado
15.2,50.9,13.3,0,0.0,Bajo,10.9,reprobado
6.8,65.4,17.2,0,0.0,Alto,13.8,en_riesgo
5.7,71.3,19.6,1,17.0,Alto,14.5,aprobado
22.0,68.1,5.1,1,24.0,Medio,13.4,en_riesgo
2.2,56.0,5.0,1,12.0,Medio,6.3,reprobado
4.1,73.3,17.0,1,42.0,Bajo,10.6,reprobado
24.3,89.9,8.2,0,0.0,Medio,15.4,aprobado
,49.1,12.7,0,0.0,Alto,10.4,reprobado
19.6,82.5,8.3,1,31.0,Bajo,13.3,en_riesgo
29.6,60.6,,1,39.0,Alto,16.7,aprobado
29.8,49.4,12.5,0,0.0,Medio,18.4,aprobado
16.9,96.4,11.5,1,38.0,Bajo,13.4,en_riesgo
18.7,75.3,10.3,1,35.0,Medio,15.1,aprobado
2.7,44.9,19.4,0,0.0,Bajo,11.6,en_riesgo
24.8,46.0,6.8,1,8.0,Bajo,13.8,en_riesgo
22.2,76.9,5.6,1,46.0,Bajo,12.1,en_riesgo
4.4,52.9,11.3,1,11.0,MEDIO,8.6,reprobado
22.0,49.7,12.7,0,0.0,Medio,16.1,aprobado
,84.8,19.4,0,0.0,Medio,16.1,aprobado
19.3,89.5,,0,0.0,Bajo,18.6,aprobado
28.2,44.6,18.1,1,42.0,Medio,19.5,aprobado
15.3,51.0,7.3,0,0.0,Medio,13.6,en_riesgo
5.8,51.8,7.9,1,8.0,Medio,7.8,reprobado
22.7,46.7,8.3,0,0.0,Bajo,10.9,reprobado
26.9,81.0,7.4,0,0.0,Alto,17.9,aprobado
27.9,69.0,8.1,1,24.0,Medio,16.3,aprobado
5.5,54.5,19.3,0,0.0,Bajo,11.9,en_riesgo
12.2,86.6,,0,0.0,Medio,14.1,aprobado
1.7,64.0,18.6,1,37.0,BAJO,9.3,reprobado
15.9,48.1,14.1,1,40.0,Bajo,10.0,reprobado
7.4,66.8,6.9,1,20.0,Medio,6.9,reprobado
9.2,94.1,16.1,0,0.0,medio,16.1,aprobado
23.9,54.4,,0,0.0,Medio,13.8,en_riesgo
8.2,48.6,8.7,0,0.0,Medio,8.4,reprobado
17.6,48.6,8.2,0,0.0,Medio,13.0,en_riesgo
4.0,98.4,14.1,0,0.0,Medio,11.9,en_riesgo
17.2,59.1,17.3,0,0.0,Medio,16.2,aprobado
18.5,67.6,,0,0.0,Bajo,13.4,en_riesgo
12.9,96.8,15.2,0,0.0,Bajo,14.7,aprobado
12.1,41.8,18.4,0,0.0,Medio,14.1,aprobado
7.9,84.3,12.8,0,0.0,Medio,13.1,en_riesgo
19.8,74.1,7.0,0,0.0,Bajo,13.2,en_riesgo
4.1,64.7,10.0,1,16.0,Medio,9.7,reprobado
3.1,53.1,5.5,0,0.0,Medio,5.2,reprobado
3.7,60.0,19.4,0,0.0,Bajo,11.2,en_riesgo
21.3,62.7,,1,41.0,Medio,13.3,en_riesgo
2.0,79.2,13.4,0,0.0,Medio,10.5,reprobado
14.7,46.3,15.8,1,31.0,Medio,12.3,en_riesgo
4.9,63.6,17.8,1,9.0,Bajo,10.6,reprobado
21.9,96.0,12.4,0,0.0,Medio,17.4,aprobado
10.4,42.5,13.8,1,15.0,Bajo,10.0,reprobado
29.8,50.5,8.6,1,11.0,Bajo,14.5,aprobado
8.9,42.5,11.5,0,0.0,Alto,12.0,en_riesgo
1.2,59.6,14.4,0,0.0,Medio,8.5,reprobado
1.7,82.9,13.1,0,0.0,Alto,11.7,en_riesgo
6.1,71.0,6.1,1,23.0,Bajo,6.1,reprobado
,55.9,12.5,1,23.0,Bajo,7.5,reprobado
,66.8,18.5,0,0.0,Medio,13.0,en_riesgo
2.1,85.7,9.7,0,0.0,Medio,11.2,en_riesgo
26.1,57.3,18.9,0,0.0,Bajo,20.0,aprobado
25.4,97.1,16.1,0,0.0,Alto,18.8,aprobado
9.1,71.5,5.7,1,27.0,Medio,10.0,reprobado
9.1,65.2,17.5,1,27.0,Alto,14.7,aprobado
4.6,41.5,,1,10.0,Medio,11.7,en_riesgo
10.0,55.3,5.9,1,32.0,Medio,7.3,reprobado
27.5,60.2,19.2,0,0.0,Bajo,19.5,aprobado
18.8,94.7,16.8,0,0.0,Bajo,17.7,aprobado
26.4,66.0,8.8,1,47.0,Medio,14.9,aprobado
4.0,42.6,7.4,1,29.0,Medio,6.5,reprobado
13.0,41.0,7.3,1,12.0,Alto,8.9,reprobado
1.9,49.5,14.1,1,17.0,Alto,11.9,en_riesgo
21.9,90.8,10.5,1,46.0,Bajo,13.7,en_riesgo
15.3,48.6,8.7,0,0.0,Alto,14.3,aprobado
5.7,92.2,,0,0.0,Medio,13.7,en_riesgo
29.9,46.7,7.4,0,0.0,Medio,15.3,aprobado
28.4,45.7,12.2,1,8.0,Alto,18.2,aprobado
9.3,96.1,12.5,0,0.0,Bajo,15.5,aprobado
9.7,98.6,14.6,1,0.0,Medio,13.5,en_riesgo
29.7,90.1,19.4,0,0.0,Bajo,20.0,aprobado
7.5,97.9,7.8,0,0.0,Medio,11.4,en_riesgo
4.5,80.6,7.7,0,0.0,Medio,9.4,reprobado
19.3,60.6,15.2,1,38.0,Medio,13.8,en_riesgo
20.9,86.9,9.0,0,0.0,Bajo,14.2,aprobado
24.8,67.5,19.7,0,0.0,Bajo,19.4,aprobado
17.3,65.9,8.2,0,0.0,Alto,12.5,en_riesgo
18.3,77.5,6.6,1,46.0,Alto,11.5,en_riesgo
16.1,81.1,,1,14.0,Medio,10.2,reprobado
16.8,76.4,8.6,0,0.0,Medio,14.3,aprobado
20.7,93.0,8.8,0,0.0,Medio,16.8,aprobado
,76.9,9.6,0,0.0,Bajo,14.6,aprobado
28.7,76.7,18.1,0,0.0,Alto,19.7,aprobado
26.6,72.7,16.9,0,0.0,Medio,19.5,aprobado
8.9,46.3,5.8,0,0.0,Alto,9.5,reprobado
1.3,97.6,10.7,0,0.0,Medio,11.0,en_riesgo
8.5,78.8,18.8,1,24.0,Bajo,14.7,aprobado
6.9,70.8,6.2,0,0.0,Medio,8.8,reprobado
9.8,66.6,19.2,1,0.0,Medio,13.8,en_riesgo
15.6,82.5,11.1,1,12.0,Bajo,13.5,en_riesgo
16.6,81.9,16.1,1,13.0,Bajo,14.1,aprobado
12.5,56.6,6.4,1,46.0,Alto,9.2,reprobado
18.3,68.2,9.6,0,0.0,Alto,14.9,aprobado
14.6,49.9,14.5,1,47.0,Bajo,10.8,reprobado
10.9,75.6,11.3,1,19.0,Medio,12.4,en_riesgo
26.5,95.5,11.6,0,0.0,Medio,16.1,aprobado
1.9,87.9,12.7,1,35.0,Bajo,8.9,reprobado
22.3,93.0,8.8,0,0.0,Medio,11.8,en_riesgo
29.2,59.4,18.7,1,29.0,Bajo,20.0,aprobado
11.4,46.2,5.7,0,0.0,Alto,9.5,reprobado
1.2,69.1,13.6,1,17.0,Bajo,10.7,reprobado
8.8,50.1,10.7,0,0.0,Medio,12.0,en_riesgo
9.5,52.5,7.5,0,0.0,Medio,9.8,reprobado
11.1,73.5,,1,37.0,Medio,13.0,en_riesgo
15.5,86.8,8.3,1,23.0,Alto,13.9,en_riesgo
23.3,43.1,14.5,1,12.0,Bajo,14.3,aprobado
17.2,71.3,6.2,0,0.0,Medio,11.7,en_riesgo
16.6,50.9,16.4,1,28.0,Medio,13.4,en_riesgo
1.3,72.3,9.2,1,41.0,Alto,6.4,reprobado
10.4,43.1,16.3,0,0.0,Medio,15.6,aprobado
27.4,58.8,11.5,0,0.0,Medio,16.8,aprobado
9.0,48.8,14.0,1,16.0,Medio,9.6,reprobado
21.0,79.3,19.2,1,39.0,Bajo,16.0,aprobado
27.8,97.7,8.8,0,0.0,Bajo,14.2,aprobado
13.0,88.8,13.1,0,0.0,Medio,15.7,aprobado
18.7,62.8,9.5,0,0.0,Alto,15.0,aprobado
12.6,97.4,15.8,1,24.0,Medio,13.6,en_riesgo
18.7,92.3,7.0,0,0.0,Alto,13.6,en_riesgo
3.5,98.7,12.8,0,0.0,Medio,12.5,en_riesgo
,43.8,10.5,1,40.0,Medio,7.4,reprobado
16.3,98.2,17.8,0,0.0,alto,19.3,aprobado
23.3,84.6,,1,27.0,Bajo,15.5,aprobado
19.9,85.1,17.2,0,0.0,Bajo,18.9,aprobado
3.6,64.6,7.0,0,0.0,Medio,9.0,reprobado
17.0,87.2,16.8,0,0.0,Medio,20.0,aprobado
18.6,59.1,7.7,0,0.0,Medio,11.6,en_riesgo
19.1,42.6,8.4,0,0.0,Bajo,11.1,en_riesgo
20.1,54.9,19.3,0,0.0,Medio,18.0,aprobado
25.3,89.6,11.8,0,0.0,Alto,18.5,aprobado
7.8,52.9,9.2,1,29.0,Medio,9.0,reprobado
20.5,62.5,15.8,0,0.0,Alto,19.4,aprobado
,62.9,19.8,0,0.0,Bajo,13.3,en_riesgo
23.0,95.0,,0,0.0,Medio,18.2,aprobado
6.8,47.0,6.4,0,0.0,Bajo,7.3,reprobado
4.8,66.4,19.1,0,0.0,Bajo,12.0,en_riesgo
16.2,78.8,14.8,0,0.0,Medio,15.1,aprobado
18.5,78.8,9.7,1,45.0,Medio,12.7,en_riesgo
,74.2,9.0,1,22.0,Alto,11.9,en_riesgo
,47.1,5.3,1,36.0,BAJO,7.6,reprobado
7.3,97.8,8.1,0,0.0,Bajo,12.7,en_riesgo
21.0,68.6,15.9,0,0.0,Bajo,18.8,aprobado
15.1,95.0,13.9,1,8.0,Medio,15.9,aprobado
1.4,76.8,15.9,1,46.0,Medio,12.0,en_riesgo
29.2,61.3,9.6,0,0.0,Bajo,17.7,aprobado
26.4,95.0,8.5,0,0.0,Medio,17.2,aprobado
20.0,63.5,19.8,0,0.0,Bajo,19.4,aprobado
7.0,80.7,15.3,1,45.0,Medio,13.3,en_riesgo
19.0,75.8,6.5,1,25.0,Bajo,9.6,reprobado
1.4,99.6,9.1,0,0.0,Bajo,8.8,reprobado
21.9,72.0,6.1,1,30.0,Bajo,11.4,en_riesgo
26.6,95.1,9.4,1,47.0,Bajo,13.9,en_riesgo
2.8,84.2,16.4,0,0.0,Medio,13.3,en_riesgo
13.2,67.8,9.4,1,9.0,Alto,13.1,en_riesgo
2.6,48.8,17.3,0,0.0,Bajo,10.8,reprobado
3.5,59.8,7.9,0,0.0,Alto,7.4,reprobado
11.1,67.7,6.1,0,0.0,Medio,10.9,reprobado
17.5,48.3,19.9,1,20.0,Bajo,16.9,aprobado
19.8,72.3,6.9,0,0.0,Medio,14.5,aprobado
8.4,98.0,13.6,0,0.0,Medio,15.7,aprobado
24.4,50.0,9.0,0,0.0,Alto,16.7,aprobado
14.2,86.5,5.0,1,22.0,Alto,11.7,en_riesgo
7.8,73.7,19.0,0,0.0,Medio,15.8,aprobado
27.9,41.9,8.2,1,33.0,Bajo,10.3,reprobado
17.2,55.0,6.5,0,0.0,Bajo,7.1,reprobado
14.4,79.9,18.3,0,0.0,Alto,16.3,aprobado
19.4,85.4,9.9,0,0.0,Bajo,13.5,en_riesgo
21.0,90.1,17.4,1,21.0,Medio,18.3,aprobado
6.0,64.1,13.2,1,14.0,Medio,11.3,en_riesgo
2.4,96.4,18.8,1,12.0,Medio,12.8,en_riesgo
1.8,92.9,8.1,1,11.0,Bajo,8.1,reprobado
7.4,92.2,6.6,0,0.0,Bajo,9.5,reprobado
,46.6,7.2,0,0.0,Medio,9.3,reprobado
29.4,83.1,12.5,0,0.0,Medio,18.0,aprobado
23.6,60.9,5.1,0,0.0,Bajo,12.4,en_riesgo
4.7,95.5,5.5,1,40.0,Bajo,5.7,reprobado
12.6,81.0,10.4,0,0.0,Bajo,12.1,en_riesgo
27.9,57.0,10.1,0,0.0,Alto,14.9,aprobado
16.0,84.2,5.6,0,0.0,Medio,11.8,en_riesgo
16.5,73.3,7.3,1,0.0,Alto,12.1,en_riesgo
1.7,73.3,14.3,1,24.0,Bajo,7.9,reprobado
17.0,45.4,8.8,1,11.0,Bajo,10.9,reprobado
18.8,58.8,10.9,1,17.0,Alto,15.3,aprobado
,72.5,13.0,1,15.0,Alto,12.8,en_riesgo
17.1,40.5,8.2,1,8.0,Medio,7.8,reprobado
4.3,97.1,11.9,0,0.0,Alto,13.0,en_riesgo
1.3,72.5,9.1,1,12.0,Bajo,7.2,reprobado
4.3,46.7,,0,0.0,Bajo,5.0,reprobado
,85.5,12.3,1,11.0,Medio,11.8,en_riesgo
28.9,41.0,14.2,0,0.0,Bajo,18.5,aprobado
13.5,70.1,16.3,1,29.0,Bajo,14.1,aprobado
13.4,77.5,,0,0.0,Bajo,16.3,aprobado
9.1,56.8,8.9,0,0.0,Alto,10.4,reprobado
24.7,60.8,,0,0.0,Alto,20.0,aprobado
4.2,94.4,15.9,0,0.0,Medio,12.9,en_riesgo
9.9,61.5,,0,0.0,Alto,13.4,en_riesgo
5.4,47.4,14.1,0,0.0,Medio,11.8,en_riesgo
18.4,83.8,13.3,1,34.0,Medio,15.4,aprobado
29.6,81.7,9.7,0,0.0,Medio,16.2,aprobado
12.9,68.2,7.4,0,0.0,Bajo,10.2,reprobado
7.7,71.7,11.8,0,0.0,ALTO,13.9,en_riesgo
26.0,68.4,12.9,0,0.0,Alto,18.2,aprobado
17.8,93.6,9.7,1,31.0,Bajo,10.4,reprobado
14.5,94.8,5.6,1,9.0,Medio,12.6,en_riesgo
15.6,82.9,8.2,1,36.0,Medio,14.4,aprobado
5.5,79.1,16.5,1,35.0,Bajo,8.7,reprobado
5.5,83.7,10.9,0,0.0,medio,11.2,en_riesgo
3.2,62.5,19.8,0,0.0,Bajo,15.1,aprobado
28.3,88.6,13.1,0,0.0,Medio,18.1,aprobado
29.9,97.8,12.6,0,0.0,Medio,20.0,aprobado
11.2,54.9,16.8,0,0.0,Medio,14.2,aprobado
28.4,57.7,8.0,0,0.0,Alto,18.4,aprobado
24.6,89.2,8.8,1,44.0,Medio,15.2,aprobado
,83.6,19.9,0,0.0,Bajo,15.2,aprobado
,95.2,16.4,0,0.0,Alto,16.9,aprobado
29.9,66.3,13.2,0,0.0,Bajo,17.3,aprobado
20.8,58.1,7.8,0,0.0,Medio,14.7,aprobado
16.2,69.7,15.6,0,0.0,Medio,17.2,aprobado
,72.4,8.8,1,24.0,Medio,17.9,aprobado
14.4,65.8,18.5,0,0.0,Bajo,15.5,aprobado
13.8,64.4,,1,31.0,Medio,11.9,en_riesgo
13.3,83.9,,1,12.0,Alto,17.4,aprobado
23.3,41.5,13.3,0,0.0,Alto,17.5,aprobado
9.0,70.3,13.2,1,41.0,Medio,10.3,reprobado
13.5,85.5,5.8,0,0.0,Alto,13.8,en_riesgo
11.2,40.7,10.5,1,46.0,Bajo,6.5,reprobado
14.0,43.8,17.9,1,23.0,Medio,16.1,aprobado
16.6,57.8,5.6,1,16.0,ALTO,11.7,en_riesgo
1.1,47.8,11.9,0,0.0,Alto,10.5,reprobado
11.4,98.3,8.8,0,0.0,Medio,12.3,en_riesgo
28.6,99.8,10.6,1,0.0,Medio,18.2,aprobado
17.7,72.4,11.0,0,0.0,Bajo,15.8,aprobado
10.7,85.8,13.1,0,0.0,MEDIO,13.1,en_riesgo
12.1,61.4,13.6,0,0.0,Bajo,11.5,en_riesgo
9.9,86.3,12.6,0,0.0,Medio,13.9,en_riesgo
,95.3,14.5,1,34.0,Medio,17.0,aprobado
23.7,46.0,12.5,1,37.0,Medio,14.0,aprobado
4.4,48.9,13.3,0,0.0,Alto,8.5,reprobado
23.8,70.1,17.1,0,0.0,Medio,20.0,aprobado
24.1,51.4,7.6,0,0.0,Bajo,13.9,en_riesgo
21.3,55.6,17.0,0,0.0,Bajo,16.3,aprobado
9.4,47.9,5.7,1,11.0,Medio,7.6,reprobado
12.1,84.1,13.6,0,0.0,Alto,13.3,en_riesgo
28.8,75.2,10.1,0,0.0,Alto,17.8,aprobado
,65.0,18.1,0,0.0,Medio,16.6,aprobado
6.4,59.2,16.6,0,0.0,Medio,12.1,en_riesgo
22.9,47.6,10.7,1,0.0,Alto,15.2,aprobado
17.4,97.4,18.2,0,0.0,Medio,18.1,aprobado
22.4,81.4,8.6,1,26.0,Bajo,14.1,aprobado
28.8,50.5,14.4,0,0.0,Medio,19.1,aprobado
26.7,99.4,19.8,0,0.0,Medio,20.0,aprobado
2.5,90.6,16.7,0,0.0,Bajo,11.5,en_riesgo
