ciudad,temperatura_c,humedad_pct,velocidad_viento_kmh,num_vehiculos_zona,nivel_pm25,indice_calidad_aire,nivel_alerta
Arequipa,10.9,88.7,33.3,6184.0,145.62,311.9,danino
Lima,24.4,87.2,17.1,7010.0,132.69,326.5,danino
Piura,29.5,45.5,25.6,39456.0,26.8,184.2,danino
Arequipa,15.4,87.8,26.1,47612.0,24.94,201.4,danino
Lima,29.6,51.6,17.2,12739.0,92.38,285.8,danino
Trujillo,26.6,49.5,4.9,15152.0,36.95,191.5,danino
Cusco,12.5,82.3,8.2,9003.0,92.16,226.0,danino
Cusco,30.8,40.9,14.3,41035.0,62.94,293.7,danino
Arequipa,26.5,80.2,12.8,33098.0,126.18,398.3,danino
Trujillo,31.9,37.5,2.7,46523.0,130.15,452.7,danino
Trujillo,10.1,78.6,3.4,15449.0,,177.5,danino
Piura,32.7,77.2,8.9,15476.0,23.89,166.9,danino
Piura,13.1,77.1,8.4,10570.0,80.68,229.2,danino
Lima,10.5,34.1,39.6,18045.0,73.62,217.2,danino
Piura,30.5,59.2,35.5,48917.0,142.37,430.2,danino
Piura,17.2,47.8,22.7,5463.0,82.11,186.7,danino
Lima,20.8,91.1,8.8,39694.0,95.15,364.4,danino
Trujillo,19.2,88.6,33.6,42970.0,108.81,334.3,danino
Arequipa,12.9,32.8,36.8,28667.0,,332.1,danino
Trujillo,24.3,35.8,13.5,39835.0,95.82,339.2,danino
TRUJILLO,26.6,38.2,32.1,21984.0,105.24,293.5,danino
Trujillo,35.0,31.5,27.5,28044.0,107.09,309.8,danino
Trujillo,14.7,87.7,9.3,30725.0,17.74,196.6,danino
Arequipa,23.3,63.6,21.9,25842.0,110.26,313.7,danino
Piura,20.9,59.0,12.9,3977.0,138.82,302.9,danino
Arequipa,29.1,55.2,9.6,16197.0,5.24,128.9,danino
Cusco,13.5,93.2,22.4,29167.0,37.89,177.9,danino
Piura,16.3,75.2,5.8,29808.0,10.23,168.7,danino
Piura,19.5,45.7,19.1,26905.0,,262.3,danino
Piura,19.8,80.7,14.6,5298.0,100.94,243.0,danino
CUSCO,33.4,48.2,25.9,10745.0,9.45,94.1,moderado
Arequipa,18.2,92.2,14.1,31552.0,5.12,166.6,danino
Piura,16.8,67.7,38.2,28175.0,39.7,167.1,danino
Arequipa,18.3,70.9,10.4,41334.0,112.65,379.3,danino
Piura,14.4,73.0,21.5,21659.0,,245.3,danino
Cusco,28.3,82.0,25.0,15319.0,46.85,170.1,danino
Cusco,20.8,59.0,39.8,36580.0,142.46,370.4,danino
Piura,21.5,71.9,33.3,29461.0,119.25,323.7,danino
Cusco,18.5,92.1,20.3,25294.0,102.54,294.3,danino
Arequipa,10.8,85.4,21.8,44170.0,111.98,378.6,danino
Trujillo,14.8,79.8,20.5,48311.0,,360.0,danino
Piura,15.8,44.6,11.9,45445.0,139.01,429.2,danino
Arequipa,25.3,81.0,26.2,4787.0,55.58,158.4,danino
Trujillo,16.2,65.9,15.0,16020.0,110.62,286.8,danino
Piura,20.8,45.7,7.4,5181.0,,212.0,danino
Arequipa,34.7,39.6,29.7,25730.0,146.45,391.0,danino
Arequipa,26.4,58.0,25.0,22526.0,87.76,276.8,danino
Arequipa,26.3,53.3,14.6,13873.0,13.02,128.2,danino
Cusco,28.5,94.1,37.1,8748.0,97.58,221.5,danino
Piura,34.5,48.1,30.5,40436.0,60.35,250.4,danino
Trujillo,21.0,59.1,19.6,9861.0,75.68,203.6,danino
Lima,32.9,87.2,27.6,220555.0,98.4,301.5,danino
Trujillo,23.2,63.6,37.8,45409.0,99.91,319.1,danino
Piura,28.9,,26.2,15889.0,18.06,136.2,danino
Trujillo,32.1,31.6,38.0,38079.0,78.92,278.4,danino
Cusco,16.2,44.6,32.3,25098.0,30.36,165.5,danino
Cusco,31.5,70.6,23.7,19753.0,52.24,171.3,danino
Piura,10.3,,24.0,20910.0,96.41,273.5,danino
Piura,17.5,40.8,29.6,16216.0,127.81,306.0,danino
Cusco,30.0,70.6,21.2,350302.0,91.19,303.1,danino
Cusco,14.6,58.2,15.2,4025.0,79.17,191.8,danino
Piura,23.1,61.3,26.9,2150.0,142.97,271.6,danino
Piura,26.4,77.5,28.2,26321.0,136.08,362.3,danino
Cusco,15.1,68.1,23.9,14144.0,139.98,324.4,danino
Trujillo,33.2,41.8,2.2,23736.0,45.85,209.3,danino
Piura,17.8,91.6,18.1,48463.0,84.57,331.0,danino
Piura,25.5,85.5,7.6,36821.0,132.94,408.2,danino
Cusco,18.4,36.9,34.7,20856.0,46.03,157.7,danino
Trujillo,32.6,89.2,37.0,44655.0,137.58,421.7,danino
Piura,30.4,71.2,37.1,43349.0,115.82,360.6,danino
Piura,21.8,46.8,15.4,26274.0,7.44,147.4,danino
Trujillo,20.7,86.5,16.1,38203.0,144.42,428.3,danino
Trujillo,22.1,94.9,26.1,33693.0,66.03,237.0,danino
Cusco,18.5,82.3,31.3,41935.0,33.57,183.7,danino
Trujillo,24.0,35.9,19.8,36090.0,23.95,191.4,danino
Arequipa,32.4,31.5,15.3,41256.0,90.43,346.6,danino
Piura,34.7,67.0,35.3,28632.0,67.73,229.8,danino
Arequipa,31.4,50.8,13.6,36832.0,143.96,423.7,danino
Trujillo,35.0,48.2,36.5,29544.0,116.98,328.7,danino
Trujillo,11.8,39.6,18.6,17500.0,136.09,335.0,danino
Trujillo,31.5,72.9,16.9,12105.0,141.7,362.1,danino
Arequipa,24.9,78.6,34.5,21932.0,129.34,353.4,danino
Piura,34.3,54.8,22.9,23634.0,55.13,197.4,danino
Cusco,27.4,89.9,38.1,46367.0,9.17,172.7,danino
Trujillo,31.4,46.6,14.4,4216.0,145.86,329.2,danino
Lima,30.8,50.5,22.9,16607.0,121.97,333.1,danino
Trujillo,17.5,51.3,4.0,527.0,97.17,244.9,danino
Cusco,21.6,43.9,23.9,25050.0,13.01,135.5,danino
Piura,12.0,77.1,13.8,9772.0,,239.1,danino
Arequipa,13.5,67.5,22.4,22461.0,145.24,377.0,danino
Lima,16.1,82.4,21.1,2596.0,11.38,101.3,danino
Arequipa,31.5,90.3,6.9,24641.0,16.85,200.5,danino
Arequipa,14.7,71.9,31.2,5680.0,11.69,56.1,moderado
LIMA,19.0,63.3,10.0,32901.0,84.95,324.9,danino
Cusco,23.8,,18.8,29088.0,,167.8,danino
Piura,20.1,66.8,31.2,18680.0,,210.0,danino
Trujillo,32.0,65.5,8.1,22704.0,59.25,242.0,danino
Cusco,30.7,79.3,3.2,20245.0,,169.1,danino
Piura,18.7,50.1,30.9,17627.0,47.24,149.9,danino
Lima,11.0,52.0,21.4,42616.0,84.9,324.7,danino
Cusco,11.4,51.6,7.8,18081.0,104.09,277.4,danino
Lima,30.2,37.5,38.0,19083.0,25.29,161.2,danino
Arequipa,25.0,79.0,18.7,30698.0,52.68,240.3,danino
Arequipa,10.5,39.7,9.2,33557.0,21.48,206.1,danino
Piura,24.8,77.1,18.9,13156.0,113.48,279.7,danino
Lima,24.1,42.7,13.2,40065.0,68.39,321.9,danino
Lima,19.4,31.0,5.8,31732.0,88.68,351.8,danino
Arequipa,31.1,63.4,17.3,23875.0,44.85,214.2,danino
Arequipa,19.5,64.8,25.7,46001.0,66.01,288.0,danino
Trujillo,31.3,82.0,20.8,19898.0,61.85,224.7,danino
Piura,16.8,,14.3,2480.0,133.09,301.2,danino
Piura,18.0,72.4,4.9,3023.0,,322.1,danino
AREQUIPA,21.6,61.6,30.2,14589.0,37.61,139.3,danino
Trujillo,34.0,77.5,28.7,18475.0,10.12,118.1,danino
Arequipa,22.3,87.9,38.5,40433.0,,291.7,danino
Arequipa,19.1,52.0,25.6,30953.0,88.6,308.2,danino
Lima,34.5,48.5,9.2,372812.0,22.39,202.2,danino
Lima,26.2,57.5,20.9,21947.0,23.1,165.2,danino
Trujillo,32.1,82.1,11.0,4348.0,23.22,108.3,danino
Piura,15.5,80.1,5.0,32870.0,142.05,392.6,danino
Cusco,27.9,49.1,32.4,24006.0,,258.9,danino
Lima,24.8,57.5,4.7,42949.0,,289.4,danino
Lima,26.5,72.7,31.3,9658.0,143.69,334.0,danino
Cusco,30.8,39.3,33.6,1686.0,70.1,144.6,danino
Piura,31.0,35.4,30.2,32427.0,73.9,256.7,danino
Cusco,33.8,59.5,4.0,8754.0,45.86,186.6,danino
Lima,13.9,56.0,29.3,39016.0,62.73,281.5,danino
Trujillo,11.3,52.6,39.2,34517.0,140.36,371.6,danino
Lima,16.7,63.7,12.9,501.0,97.74,254.4,danino
arequipa,29.7,85.3,5.9,20198.0,102.89,301.8,danino
LIMA,25.2,76.2,35.2,44783.0,73.75,317.3,danino
Piura,13.6,66.0,3.5,14179.0,113.24,295.0,danino
Cusco,15.1,60.7,2.0,37291.0,76.74,290.1,danino
Cusco,30.6,40.3,5.2,21968.0,46.28,208.6,danino
Cusco,10.5,81.1,27.8,10489.0,78.81,195.3,danino
Lima,34.3,,26.5,9517.0,49.26,187.5,danino
Cusco,20.2,55.2,17.4,49000.0,121.6,412.5,danino
Lima,19.9,,26.2,27824.0,8.23,138.5,danino
Cusco,28.0,84.1,38.6,18229.0,58.14,163.9,danino
Piura,23.4,58.0,5.2,28304.0,112.81,345.7,danino
Cusco,27.7,43.4,19.8,30560.0,33.46,189.6,danino
Lima,22.2,39.8,3.3,23235.0,94.97,330.2,danino
cusco,16.4,40.2,26.3,27527.0,96.99,283.6,danino
Lima,23.9,73.6,19.6,26528.0,,207.2,danino
Arequipa,30.6,65.7,36.3,42382.0,112.73,371.9,danino
Trujillo,10.5,41.5,20.7,32682.0,80.48,283.6,danino
Arequipa,11.8,35.1,11.1,49214.0,48.04,290.2,danino
Piura,29.3,33.5,32.8,27707.0,16.53,135.2,danino
Trujillo,19.6,80.2,36.3,31437.0,45.62,214.6,danino
Arequipa,27.9,68.0,11.0,13344.0,66.57,223.8,danino
Lima,25.2,91.5,6.2,37331.0,104.67,374.3,danino
Lima,25.9,74.7,12.1,19124.0,123.06,349.0,danino
Trujillo,15.9,35.3,14.3,39164.0,78.43,306.6,danino
Arequipa,17.2,45.0,39.5,27363.0,27.8,157.0,danino
Piura,27.1,68.7,20.7,17842.0,,161.5,danino
Piura,30.4,65.4,22.4,32589.0,116.91,360.4,danino
Trujillo,27.1,,19.3,11825.0,36.93,147.7,danino
Lima,12.9,53.2,23.2,19923.0,102.86,309.9,danino
Cusco,11.5,70.1,18.1,220382.0,88.93,228.7,danino
Piura,14.9,78.3,24.8,38522.0,76.16,273.4,danino
Cusco,25.8,49.4,22.7,44773.0,39.73,253.1,danino
Cusco,34.9,59.8,2.9,44067.0,86.07,330.7,danino
Cusco,33.4,31.6,25.0,13220.0,29.91,125.7,danino
Trujillo,27.5,32.2,15.9,37283.0,19.44,190.8,danino
Trujillo,12.7,82.3,17.7,372682.0,114.31,389.1,danino
Trujillo,25.5,51.1,12.4,18004.0,60.34,222.6,danino
Arequipa,19.2,44.4,6.1,37349.0,6.96,180.2,danino
lima,28.9,78.4,5.5,4773.0,69.39,234.9,danino
Trujillo,12.1,36.5,13.4,35330.0,,401.7,danino
Cusco,26.3,92.3,17.7,15901.0,60.04,203.5,danino
Cusco,29.2,38.2,27.0,39658.0,90.9,308.8,danino
Piura,26.4,71.2,37.2,31069.0,118.91,345.0,danino
Lima,24.6,39.1,22.1,45819.0,35.76,269.5,danino
Lima,31.1,62.4,17.2,6911.0,94.14,262.5,danino
Trujillo,17.6,42.8,32.4,30794.0,22.24,163.0,danino
Trujillo,23.4,33.6,34.5,25643.0,77.39,255.3,danino
Cusco,18.5,94.4,19.1,8026.0,30.88,115.6,danino
Lima,22.2,33.2,32.1,15416.0,142.17,368.0,danino
Lima,12.1,44.9,15.6,4872.0,126.67,301.6,danino
Lima,10.1,35.2,36.0,2226.0,112.38,260.3,danino
Piura,32.8,59.0,31.6,45050.0,109.34,345.1,danino
Trujillo,28.0,86.2,3.9,12536.0,28.44,166.0,danino
Piura,17.1,40.3,22.7,16019.0,6.26,91.4,moderado
Cusco,20.9,,20.6,35630.0,71.22,271.5,danino
Trujillo,24.2,66.3,21.8,41782.0,130.1,412.9,danino
Lima,29.2,81.5,22.6,1746.0,70.23,184.3,danino
Arequipa,13.7,47.5,22.8,14215.0,71.46,220.1,danino
Lima,17.5,63.8,28.7,16891.0,121.81,327.8,danino
Trujillo,33.6,72.1,29.6,12376.0,71.01,203.2,danino
Arequipa,19.2,31.2,20.6,260413.0,107.53,333.4,danino
Piura,33.5,87.3,36.9,22494.0,29.17,147.4,danino
Cusco,18.7,89.7,35.6,4946.0,53.13,126.5,danino
Arequipa,10.0,83.2,26.5,24947.0,122.01,335.1,danino
Cusco,26.4,55.5,9.8,40698.0,96.94,364.9,danino
Trujillo,14.3,,29.3,39077.0,91.02,314.7,danino
AREQUIPA,18.2,43.7,7.0,31982.0,70.18,292.0,danino
Cusco,29.6,45.7,30.7,25219.0,146.82,355.5,danino
Lima,32.7,38.5,7.5,25736.0,10.71,183.3,danino
Lima,34.3,63.6,25.1,39305.0,76.79,323.8,danino
Lima,22.7,33.1,17.2,37159.0,8.01,206.2,danino
Lima,34.0,,14.5,30150.0,,361.7,danino
PIURA,28.6,92.8,30.6,49859.0,126.94,407.7,danino
Arequipa,29.0,39.1,15.0,16421.0,85.97,266.6,danino
Arequipa,15.2,56.8,31.7,19664.0,105.09,294.3,danino
Piura,28.0,,16.6,17847.0,102.41,285.6,danino
Trujillo,20.9,68.0,15.6,9756.0,119.26,280.4,danino
Arequipa,22.9,78.5,20.9,33158.0,25.52,192.5,danino
Piura,32.3,,17.7,35088.0,113.65,359.6,danino
Piura,19.9,,35.0,19514.0,52.65,176.7,danino
Cusco,10.7,74.7,27.6,16945.0,48.33,129.7,danino
Cusco,28.1,80.3,32.7,30651.0,100.31,305.8,danino
Lima,21.1,88.2,4.9,335115.0,85.53,384.0,danino
Arequipa,30.1,78.2,24.7,29955.0,127.08,362.7,danino
Lima,19.0,37.1,6.4,49191.0,39.62,289.6,danino
Arequipa,31.6,33.4,11.2,27752.0,89.33,323.7,danino
Trujillo,21.8,35.1,35.8,42010.0,134.83,408.4,danino
Cusco,26.0,,25.0,13025.0,90.85,236.8,danino
Lima,23.4,48.9,3.4,48047.0,101.97,416.9,danino
Lima,14.4,84.0,6.7,47760.0,124.75,445.2,danino
Cusco,23.2,57.6,38.3,21389.0,62.59,182.4,danino
Cusco,17.9,,29.8,44890.0,14.08,191.6,danino
Arequipa,28.0,39.1,6.4,9377.0,30.46,154.6,danino
Lima,11.3,51.2,33.7,35157.0,18.18,187.4,danino
Piura,30.0,92.8,38.6,39243.0,41.86,222.1,danino
Cusco,10.6,36.1,15.8,1718.0,132.43,275.3,danino
Trujillo,28.9,46.9,31.4,281420.0,21.79,103.5,danino
CUSCO,26.2,38.5,17.3,7687.0,44.78,144.2,danino
Lima,13.1,55.5,20.2,9095.0,34.85,147.3,danino
Cusco,17.7,61.7,3.8,34133.0,133.53,400.2,danino
Arequipa,21.2,51.7,8.4,28706.0,103.53,330.5,danino
Cusco,22.9,54.9,21.5,23076.0,145.84,377.1,danino
Piura,28.2,71.5,8.2,42882.0,38.56,247.4,danino
Piura,19.9,91.1,15.0,35378.0,23.48,178.9,danino
Lima,14.8,41.2,34.1,19778.0,60.82,214.4,danino
Piura,13.5,63.2,38.5,37884.0,29.35,189.1,danino
Trujillo,31.9,85.8,23.4,8802.0,,255.6,danino
Lima,25.6,54.8,22.3,354363.0,,395.4,danino
Piura,29.3,,31.9,44025.0,38.14,220.2,danino
Piura,31.1,,28.7,23441.0,39.21,167.5,danino
Arequipa,31.8,51.8,19.8,18721.0,,304.8,danino
Cusco,30.0,32.4,31.9,42551.0,112.0,361.9,danino
Piura,18.0,64.6,20.6,42002.0,30.14,216.5,danino
Arequipa,11.4,92.1,17.7,42886.0,114.46,379.4,danino
Cusco,34.9,59.1,20.2,13223.0,115.7,289.8,danino
Cusco,16.7,48.2,8.9,17144.0,64.96,204.3,danino
Cusco,25.1,48.5,21.8,49206.0,101.83,360.0,danino
Lima,23.4,53.5,37.7,4633.0,105.34,244.1,danino
Trujillo,16.6,50.9,20.9,5802.0,8.86,64.0,moderado
Trujillo,25.1,50.5,11.3,21591.0,94.01,280.3,danino
Lima,10.3,,6.9,48569.0,34.37,284.8,danino
Lima,15.5,36.0,13.2,15826.0,22.51,142.6,danino
Trujillo,34.4,38.1,38.2,11161.0,132.8,293.9,danino
Arequipa,34.2,86.7,9.9,29248.0,32.28,206.1,danino
Cusco,28.1,60.0,30.1,27609.0,60.71,201.9,danino
Cusco,16.1,35.5,25.3,24375.0,115.43,296.8,danino
Trujillo,29.1,74.5,6.0,279091.0,,303.7,danino
Piura,13.6,33.9,29.4,9307.0,128.24,284.8,danino
Piura,14.8,87.1,38.5,7808.0,42.37,115.0,danino
Cusco,16.8,50.9,18.2,24492.0,147.02,378.7,danino
Cusco,30.8,62.1,11.0,44691.0,34.95,238.2,danino
Arequipa,22.9,84.4,17.8,29951.0,75.03,287.7,danino
Cusco,33.8,83.7,29.8,12954.0,40.78,154.5,danino
Trujillo,23.3,43.9,20.2,45443.0,133.26,416.7,danino
Piura,23.8,89.3,25.0,20608.0,67.37,204.8,danino
Arequipa,14.3,49.2,34.5,18190.0,116.1,301.7,danino
Piura,23.2,53.1,25.9,18608.0,,138.3,danino
Trujillo,20.7,90.6,34.7,21391.0,112.66,287.9,danino
Piura,26.4,54.0,3.0,47521.0,39.4,271.5,danino
Lima,23.6,31.2,26.3,9181.0,,237.5,danino
Arequipa,15.4,58.5,11.9,8250.0,128.99,304.1,danino
Cusco,31.1,56.7,21.2,20447.0,100.86,272.0,danino
Arequipa,24.7,72.5,7.6,33581.0,99.07,338.2,danino
Lima,23.6,49.4,37.7,42059.0,121.76,403.2,danino
Arequipa,34.4,69.4,14.3,10708.0,41.66,174.2,danino
Arequipa,25.2,81.4,19.6,12732.0,,264.7,danino
Piura,25.6,92.9,18.1,8100.0,82.42,215.7,danino
Cusco,19.7,31.0,28.4,24470.0,28.76,137.1,danino
Arequipa,32.5,48.4,3.5,47535.0,20.53,254.3,danino
Trujillo,22.4,31.1,28.2,39004.0,55.63,240.9,danino
Trujillo,34.9,60.4,6.4,20911.0,127.01,345.4,danino
Trujillo,16.5,90.2,19.1,33834.0,128.74,397.9,danino
Arequipa,30.5,81.2,14.3,23304.0,88.44,302.3,danino
Trujillo,11.5,84.7,6.2,38925.0,34.25,244.0,danino
Lima,27.9,57.2,11.8,41968.0,6.67,210.3,danino
Trujillo,16.8,43.1,15.4,21332.0,125.45,315.2,danino
Trujillo,33.8,33.3,37.9,24084.0,85.9,261.0,danino
Cusco,15.6,94.8,30.3,1609.0,138.93,274.6,danino
Piura,30.8,66.3,5.2,9970.0,41.55,178.6,danino
PIURA,21.0,81.9,13.2,13921.0,28.67,132.0,danino
Arequipa,16.4,49.3,9.0,42819.0,105.99,368.1,danino
Cusco,20.6,85.3,3.0,47604.0,87.71,355.5,danino
Trujillo,15.0,73.1,9.4,13047.0,,315.4,danino
Arequipa,12.5,92.6,18.9,31646.0,144.33,399.1,danino
Arequipa,18.9,55.9,8.5,2960.0,54.94,163.3,danino
Trujillo,21.2,62.4,5.0,24196.0,40.92,203.9,danino
Piura,20.4,80.4,15.6,47324.0,21.12,215.4,danino
Piura,30.4,35.7,31.8,4591.0,104.89,214.8,danino
Trujillo,18.6,80.9,10.2,26666.0,42.07,205.1,danino
Trujillo,13.3,93.3,7.0,17445.0,145.56,379.8,danino
Piura,19.7,,33.1,43427.0,76.51,282.2,danino
Lima,16.8,44.7,16.8,38172.0,130.13,408.6,danino
Arequipa,25.5,38.9,15.4,27120.0,,230.0,danino
Cusco,23.6,69.8,11.7,5362.0,19.52,88.7,moderado
Lima,14.7,64.3,33.7,35675.0,34.72,224.7,danino
Arequipa,15.0,,11.8,36322.0,17.79,168.3,danino
Cusco,25.5,41.1,3.2,17828.0,23.41,144.0,danino
Piura,28.2,80.5,38.7,17061.0,11.96,77.6,moderado
AREQUIPA,20.7,91.2,4.8,27519.0,111.41,345.6,danino
Arequipa,20.4,77.1,30.6,42944.0,10.95,177.4,danino
Lima,14.2,33.6,21.7,35095.0,85.32,325.4,danino
Trujillo,24.4,79.0,3.7,28149.0,57.82,267.4,danino
Lima,23.4,67.2,2.1,49759.0,23.77,281.0,danino
Trujillo,26.2,88.7,22.3,10951.0,32.29,146.8,danino
Arequipa,13.3,90.1,31.0,10524.0,19.41,98.0,moderado
Lima,22.0,43.6,25.0,48228.0,71.88,339.5,danino
Cusco,16.2,42.9,7.4,26338.0,67.32,238.5,danino
Trujillo,26.7,88.3,36.4,7861.0,98.73,215.7,danino
Lima,34.5,86.2,20.0,5470.0,124.78,323.7,danino
Piura,32.2,93.2,11.7,40996.0,123.62,401.6,danino
Cusco,33.5,87.6,38.4,41328.0,6.3,141.8,danino
Trujillo,15.2,86.6,20.7,21943.0,49.5,193.1,danino
Arequipa,32.7,61.3,3.1,22975.0,134.25,392.9,danino
Trujillo,31.6,90.6,22.8,15246.0,6.38,96.5,moderado
Piura,15.4,42.7,35.8,5343.0,10.04,49.0,bueno
Trujillo,12.6,64.3,28.0,38727.0,32.12,201.6,danino
Cusco,17.8,92.6,26.6,42893.0,44.9,226.2,danino
Cusco,32.0,71.0,39.4,8184.0,126.95,268.5,danino
Cusco,33.4,34.1,3.8,44309.0,48.0,275.2,danino
Cusco,28.2,86.2,22.0,1004.0,74.64,177.2,danino
Lima,24.9,64.4,17.7,47196.0,15.82,233.9,danino
Lima,29.3,86.7,13.0,38137.0,16.79,207.7,danino
Lima,33.7,65.8,8.6,45435.0,82.7,353.7,danino
Trujillo,34.8,45.2,8.1,23503.0,126.48,368.6,danino
Cusco,11.5,71.9,3.1,36168.0,115.74,356.7,danino
Trujillo,21.1,,36.3,15385.0,6.28,80.3,moderado
Arequipa,20.7,37.6,12.1,21202.0,58.05,228.7,danino
Trujillo,10.4,57.7,22.4,36785.0,83.61,294.6,danino
Trujillo,20.2,91.3,10.4,14917.0,115.81,310.9,danino
Trujillo,29.1,39.9,11.6,1075.0,143.79,315.2,danino
Trujillo,18.1,76.5,37.0,753.0,61.77,132.7,danino
Trujillo,29.2,,5.0,21601.0,143.13,392.5,danino
Lima,20.1,36.6,13.8,42663.0,6.55,221.5,danino
Piura,19.4,75.4,12.1,47001.0,43.49,268.1,danino
Trujillo,31.7,50.5,11.0,16190.0,90.12,262.4,danino
Cusco,31.9,36.5,30.8,41818.0,146.79,429.3,danino
Lima,18.9,51.4,19.0,4927.0,,339.5,danino
LIMA,15.7,87.4,11.3,6719.0,93.68,264.4,danino
Cusco,11.6,82.0,25.9,15378.0,57.33,164.9,danino
Trujillo,20.4,,4.6,7976.0,78.26,211.9,danino
arequipa,29.3,37.7,19.2,27384.0,,150.8,danino
Piura,22.1,74.3,18.3,14468.0,117.15,281.1,danino
Lima,34.3,94.8,26.6,11070.0,,234.1,danino
Trujillo,35.0,58.5,27.8,24840.0,135.7,342.5,danino
Lima,17.6,65.8,34.7,6261.0,24.16,94.6,moderado
Trujillo,24.2,54.5,37.9,18404.0,14.81,105.0,danino
Cusco,31.5,46.1,28.3,38630.0,12.75,149.7,danino
Lima,34.4,70.5,29.6,49209.0,20.52,248.2,danino
Cusco,25.8,84.6,6.4,29063.0,69.98,271.5,danino
Lima,20.4,86.7,32.1,33142.0,120.63,369.4,danino
Piura,27.3,93.3,29.6,27545.0,131.66,360.5,danino
Trujillo,29.2,35.5,14.3,6238.0,125.43,289.7,danino
Arequipa,28.0,50.6,14.9,18945.0,44.68,199.0,danino
Piura,17.1,30.3,22.5,37909.0,134.12,411.4,danino
Piura,23.9,79.8,35.1,12566.0,,307.9,danino
Piura,16.6,52.4,7.9,10111.0,,355.0,danino
Trujillo,12.0,63.6,12.2,31357.0,64.2,269.7,danino
Trujillo,26.7,52.0,9.9,5147.0,6.07,90.2,moderado
Lima,33.7,80.0,28.4,16286.0,100.95,279.6,danino
Arequipa,13.8,80.7,10.8,49304.0,62.01,320.8,danino
Arequipa,29.3,67.4,8.8,1280.0,76.24,211.9,danino
Lima,30.0,90.0,34.8,12852.0,114.65,288.6,danino
Arequipa,27.4,48.3,11.3,21453.0,63.67,232.4,danino
Lima,20.0,,2.1,35391.0,129.92,412.3,danino
Cusco,32.6,41.9,32.8,33551.0,144.03,374.1,danino
Arequipa,13.9,69.7,36.6,13246.0,98.08,266.5,danino
Arequipa,25.5,90.3,21.5,35489.0,85.58,308.6,danino
Arequipa,14.3,54.9,15.4,4286.0,12.97,71.7,moderado
Piura,29.3,,20.8,43379.0,80.45,322.1,danino
Cusco,33.9,59.4,17.3,11924.0,116.27,286.8,danino
Trujillo,28.6,62.5,27.2,41619.0,101.48,346.6,danino
Piura,30.4,45.2,3.4,43470.0,7.45,228.4,danino
Arequipa,15.4,78.6,18.2,31734.0,24.05,195.8,danino
Lima,17.9,79.2,25.7,39772.0,114.23,385.7,danino
Lima,22.7,69.0,28.1,40466.0,15.23,221.7,danino
Cusco,14.5,61.1,24.0,43317.0,,249.1,danino
Arequipa,29.4,80.6,19.7,33440.0,94.69,328.2,danino
Arequipa,15.9,,29.7,45175.0,135.66,428.0,danino
Arequipa,24.8,57.6,34.4,25041.0,149.28,373.6,danino
Arequipa,13.7,55.6,19.5,5582.0,88.48,238.7,danino
Lima,11.0,86.7,13.9,4160.0,66.24,184.9,danino
Cusco,10.3,54.3,12.2,28655.0,78.19,269.3,danino
Lima,21.0,60.4,15.6,11197.0,68.03,219.2,danino
Trujillo,15.8,80.0,36.9,29616.0,23.29,144.6,danino
Lima,17.5,,20.2,8962.0,81.65,243.6,danino
Piura,30.9,88.7,24.0,31764.0,85.42,281.5,danino
Lima,28.5,72.0,5.5,4100.0,132.87,347.6,danino
Trujillo,21.1,35.4,4.5,20775.0,96.5,297.3,danino
Lima,15.0,93.3,30.4,41704.0,75.96,311.2,danino
Cusco,13.6,71.9,8.2,3404.0,124.83,268.5,danino
Arequipa,14.8,33.1,39.4,23663.0,148.72,356.3,danino
Trujillo,27.2,85.8,7.8,6228.0,68.32,208.3,danino
Trujillo,27.0,64.4,20.9,43653.0,104.33,383.9,danino
Piura,19.1,31.2,28.9,10272.0,86.14,202.3,danino
Lima,18.8,94.9,25.1,29288.0,95.73,324.8,danino
Cusco,22.2,68.3,33.8,38855.0,,291.9,danino
LIMA,13.0,70.2,6.7,43224.0,57.69,314.7,danino
Lima,32.4,32.7,4.2,13761.0,89.53,303.9,danino
Arequipa,24.7,57.5,23.5,5748.0,59.92,165.9,danino
Piura,22.0,72.4,35.2,42624.0,78.73,292.0,danino
Lima,17.5,61.2,34.8,4373.0,67.87,186.2,danino
Piura,22.2,67.9,38.0,12899.0,53.91,138.0,danino
Cusco,27.9,49.1,32.4,24006.0,,258.9,danino
Arequipa,19.5,60.9,5.0,29316.0,86.41,320.5,danino
Arequipa,29.3,,10.6,31083.0,24.65,215.6,danino
Trujillo,18.2,67.9,30.8,13955.0,75.95,205.5,danino
Cusco,30.4,41.4,14.4,17881.0,,356.2,danino
Piura,12.0,85.0,28.8,4148.0,144.77,294.8,danino
Arequipa,27.0,88.5,22.4,24810.0,131.61,376.5,danino
Cusco,28.0,,13.6,42491.0,,457.7,danino
Trujillo,12.4,31.8,31.4,3698.0,76.12,165.3,danino
Piura,20.7,89.6,35.4,29077.0,128.06,337.3,danino
cusco,32.1,61.6,12.9,17897.0,110.67,275.8,danino
Piura,13.4,78.4,10.4,34371.0,102.26,342.5,danino
Lima,22.3,33.7,7.2,1116.0,147.5,356.7,danino
Trujillo,31.3,69.6,30.5,7017.0,68.61,197.8,danino
Cusco,29.3,39.1,21.4,2036.0,5.85,52.2,moderado
Trujillo,32.6,,19.1,40743.0,134.44,419.8,danino
