id_venta,fecha,ciudad,categoria,producto,precio_unitario,cantidad,metodo_pago,total
V1004158,2025-12-21,Piura,Hogar,Olla,399.86,2,Tarjeta,799.72
V1004159,2025-04-04,Trujillo,Tecnología,Audífonos,164.29,5,,821.45
V1004160,2025-05-08,Trujillo,Belleza,Shampoo,270.12,5,Yape,1350.6
V1004161,2025-03-12,Piura,Tecnología,Laptop,208.11,4,Plin,832.44
V1004162,2025-06-06,Piura,Hogar,Microondas,16.65,5,Tarjeta,83.25
V1004163,2025-12-17,Cusco,Hogar,Aspiradora,172.78,4,Efectivo,691.12
V1004164,2025-11-05,Lima,Alimentos,Café,347.2,4,Efectivo,1388.8
V1004165,2025-01-10,Trujillo,Hogar,Olla,131.41,5,Tarjeta,657.05
V1004166,2025-06-09,Piura,Alimentos,Arroz,148.08,2,Yape,296.16
V1004167,2025-04-08,Arequipa,Belleza,Maquillaje,152.22,2,Plin,304.44
V1004168,2025-03-23,Trujillo,Tecnología,Celular,92.64,2,Plin,185.28
V1004169,2025-02-10,Lima,Tecnología,Audífonos,214.23,1,Yape,214.23
V1004170,2025-06-28,Piura,Hogar,Microondas,113.59,4,Efectivo,454.36
V1004171,2025-08-02,Cusco,Alimentos,Arroz,361.73,5,Efectivo,1808.65
V1004172,2025-02-14,Lima,Moda,Pantalón,52.15,5,Efectivo,260.75
V1004173,2025-09-30,Cusco,Belleza,Perfume,418.1,4,Plin,1672.4
V1004174,2025-09-07,Piura,Moda,Camisa,425.5,4,Yape,1702.0
V1004175,2025-03-13,Arequipa,Belleza,Shampoo,474.64,5,Tarjeta,2373.2
V1004176,2025-08-01,Lima,Belleza,Perfume,480.77,5,Efectivo,2403.85
V1004177,2025-06-12,Cusco,Belleza,Maquillaje,290.33,1,Plin,290.33
V1004178,2025-02-10,Trujillo,Tecnología,Laptop,69.88,5,Yape,349.4
V1004179,2025-07-05,Arequipa,Belleza,Shampoo,391.49,5,Efectivo,1957.45
V1004180,2025-08-21,Trujillo,Belleza,Shampoo,426.36,2,Efectivo,852.72
V1004181,2025-10-14,Cusco,Moda,Zapatillas,359.16,4,Efectivo,1436.64
V1004182,2025-09-07,Lima,Alimentos,Aceite,353.63,1,Tarjeta,353.63
V1004183,2025-01-29,Arequipa,Moda,Zapatillas,124.01,5,Efectivo,620.05
V1004184,2025-10-23,Cusco,Moda,Pantalón,417.45,4,Tarjeta,1669.8
V1004185,2025-07-14,Lima,Moda,Zapatillas,334.67,2,Tarjeta,669.34
V1004186,2025-07-02,Piura,Belleza,Crema,253.83,5,Tarjeta,1269.15
V1004187,2025-07-20,Piura,Hogar,Licuadora,114.33,4,Efectivo,457.32
V1004188,2025-03-02,Trujillo,Alimentos,Arroz,454.75,5,Efectivo,2273.75
V1004189,2025-11-30,Piura,Moda,Zapatillas,432.15,2,Efectivo,864.3
V1004190,2025-06-29,Lima,Tecnología,Laptop,78.07,1,Yape,78.07
V1004191,2025-02-05,Arequipa,Belleza,Shampoo,290.59,3,Plin,871.77
V1004192,2025-09-03,Cusco,Alimentos,Atún,168.03,5,Tarjeta,840.15
V1004193,2025-06-17,Cusco,Alimentos,Arroz,463.14,5,Tarjeta,2315.7
V1004194,2025-05-01,Piura,Moda,Camisa,351.28,2,Efectivo,702.56
V1004195,2025-08-13,Trujillo,Hogar,Aspiradora,401.88,3,Efectivo,1205.64
V1004196,2025-05-23,Cusco,,Crema,164.39,4,Tarjeta,657.56
V1004197,2025-02-11,Piura,Tecnología,Audífonos,107.34,3,Yape,322.02
V1004198,2025-12-07,Piura,Alimentos,Café,488.74,5,Plin,2443.7
V1004199,2025-01-11,Trujillo,Hogar,Licuadora,305.2,3,Tarjeta,915.6
V1004200,2025-10-20,Trujillo,Hogar,Olla,259.95,5,Yape,1299.75
V1004201,2025-10-20,Piura,Alimentos,Arroz,276.68,3,Plin,830.04
V1004202,2025-04-17,Trujillo,Tecnología,Celular,249.5,4,Tarjeta,998.0
V1004203,2025-07-03,Piura,Alimentos,Arroz,357.06,2,Yape,714.12
V1004204,2025-08-29,Lima,Tecnología,Tablet,417.27,2,Plin,834.54
V1004205,2025-12-06,Trujillo,Hogar,Aspiradora,167.71,3,Plin,503.13
V1004206,2025-08-12,Arequipa,Tecnología,Tablet,473.7,3,Efectivo,1421.1
V1004207,2025-10-06,Lima,Moda,Zapatillas,131.49,5,Efectivo,657.45
V1004208,2025-08-15,Lima,Hogar,Licuadora,204.52,5,Plin,1022.6
V1004209,2025-03-01,Lima,Belleza,Shampoo,316.56,1,,316.56
V1004210,2025-04-14,Trujillo,Hogar,Licuadora,18.6,4,Efectivo,74.4
V1004211,2025-08-27,Trujillo,Belleza,Perfume,305.68,1,Plin,305.68
V1004212,2025-11-01,Arequipa,Hogar,Olla,331.56,3,Plin,994.68
V1004213,2025-03-09,Cusco,Tecnología,Celular,354.62,3,Yape,1063.86
V1004214,2025-12-23,Arequipa,Hogar,Olla,420.42,4,Efectivo,1681.68
V1004215,2025-05-24,Trujillo,Hogar,Aspiradora,204.85,5,Tarjeta,1024.25
V1004216,2025-11-10,Piura,,Laptop,154.31,4,Yape,617.24
V1004217,2025-02-16,Arequipa,Alimentos,Café,40.09,3,Tarjeta,120.27
V1004218,2025-04-15,Trujillo,Hogar,Olla,320.48,9999,Tarjeta,320.48
V1004219,2025-02-04,Piura,Tecnología,Audífonos,317.66,2,Plin,635.32
V1004220,2025-10-12,Piura,Moda,Casaca,313.66,1,Plin,313.66
V1004221,2025-06-03,Lima,Tecnología,Audífonos,315.32,2,Yape,630.64
V1004222,2025-08-11,Piura,Tecnología,Laptop,492.15,2,Tarjeta,984.3
V1004223,2025-11-30,Trujillo,Moda,Camisa,363.32,2,Efectivo,726.64
V1004224,2025-07-31,Trujillo,Hogar,Olla,117.21,2,Yape,234.42
V1004225,2025-10-14,Trujillo,Tecnología,Audífonos,177.42,5,Tarjeta,887.1
V1004226,2025-03-15,Arequipa,Moda,Camisa,453.86,4,Plin,1815.44
V1004227,2025-07-28,Cusco,Tecnología,Tablet,306.27,4,,1225.08
V1004228,2025-06-10,Trujillo,Tecnología,Laptop,238.47,4,,953.88
V1004229,2025-12-10,Trujillo,Belleza,Crema,16.34,1,Efectivo,16.34
V1004230,2025-02-08,Lima,Tecnología,Tablet,66.67,5,Tarjeta,333.35
V1004231,2025-07-17,Trujillo,Tecnología,Tablet,178.48,5,Yape,892.4
V1004232,2025-07-08,Trujillo,Hogar,Olla,449.07,1,Efectivo,449.07
V1004233,2025-02-23,Arequipa,Belleza,Maquillaje,491.22,3,Efectivo,1473.66
V1004234,2025-09-17,Lima,,Maquillaje,378.61,5,Plin,1893.05
V1004235,2025-12-07,Cusco,Alimentos,Café,206.74,1,Efectivo,206.74
V1004236,2025-01-05,Piura,Tecnología,Audífonos,441.77,3,Plin,1325.31
V1004237,2025-08-11,Piura,Belleza,Shampoo,14.31,5,Tarjeta,71.55
V1004238,2025-01-25,Piura,Belleza,Shampoo,151.52,4,Plin,606.08
V1004239,2025-11-12,Cusco,Tecnología,Laptop,164.75,1,Efectivo,164.75
V1004240,2025-05-19,Trujillo,Tecnología,Audífonos,172.39,4,Efectivo,689.56
V1004241,2025-01-09,Arequipa,Alimentos,Café,22.82,5,Efectivo,114.1
V1004242,2025-09-28,Lima,Belleza,Maquillaje,20.89,2,Efectivo,41.78
V1004243,2025-05-11,Trujillo,Hogar,Aspiradora,33.68,1,Yape,33.68
V1004244,2025-04-12,Arequipa,Belleza,Perfume,18.14,1,Efectivo,18.14
V1004245,2025-05-25,Piura,Belleza,Shampoo,276.45,3,Efectivo,829.35
V1004246,2025-07-04,Lima,Tecnología,Laptop,349.58,4,Plin,1398.32
V1004247,2025-09-11,Lima,Hogar,Olla,106.15,4,Efectivo,424.6
V1004248,2025-05-30,Lima,Alimentos,Aceite,304.1,5,Plin,1520.5
V1004249,2025-09-26,Piura,Belleza,Shampoo,492.12,2,Plin,984.24
V1004250,2025-10-08,Piura,Alimentos,Aceite,498.31,3,Tarjeta,1494.93
V1004251,2025-04-10,Lima,Moda,Casaca,299.44,4,Yape,1197.76
V1004252,2025-12-28,Lima,Moda,Zapatillas,385.75,1,Plin,385.75
V1004253,2025-05-07,Trujillo,Moda,Camisa,25.5,2,Efectivo,51.0
V1004254,2025-08-07,Piura,Belleza,Perfume,416.85,4,Efectivo,1667.4
V1004255,2025-10-31,Lima,Tecnología,Audífonos,415.79,2,Plin,831.58
V1004256,2025-05-31,Lima,Moda,Zapatillas,181.69,4,Plin,726.76
V1004257,2025-07-08,Piura,Moda,Casaca,208.45,4,Efectivo,833.8
V1004258,2025-03-21,Trujillo,Hogar,Olla,472.79,1,Efectivo,472.79
V1004259,2025-07-21,Piura,Belleza,Perfume,240.85,3,Yape,722.55
V1004260,2025-09-09,Lima,Tecnología,Tablet,130.49,1,Efectivo,130.49
V1004261,2025-07-01,Arequipa,Moda,Pantalón,499.83,3,Yape,1499.49
V1004262,2025-04-24,Trujillo,Moda,Zapatillas,200.97,1,Plin,200.97
V1004263,2025-04-03,Trujillo,Belleza,Maquillaje,354.9,3,Plin,1064.7
V1004264,2025-12-31,Trujillo,Belleza,Perfume,137.44,5,Plin,687.2
V1004265,2025-04-04,Piura,Alimentos,Café,151.89,1,Plin,151.89
V1004266,2025-02-21,Arequipa,Alimentos,Aceite,64.94,3,Plin,194.82
V1004267,2025-09-11,Lima,Alimentos,Arroz,75.38,2,Efectivo,150.76
V1004268,2025-06-29,Piura,Belleza,Shampoo,99.34,2,Plin,198.68
V1004269,2025-07-23,Piura,Belleza,Perfume,239.63,5,Plin,1198.15
V1004270,2025-04-23,Trujillo,Tecnología,Laptop,270.89,4,Yape,1083.56
V1004271,2025-10-26,Cusco,Moda,Camisa,223.81,5,Tarjeta,1119.05
V1004272,2025-08-19,Piura,Moda,Zapatillas,261.54,5,Plin,1307.7
V1004273,2025-10-03,Piura,Hogar,Aspiradora,45.62,2,Plin,91.24
V1004274,2025-12-15,Lima,Tecnología,Tablet,115.57,2,Yape,231.14
V1004275,2025-12-28,Cusco,Moda,Casaca,113.29,4,Tarjeta,453.16
V1004276,2025-12-22,Lima,Moda,Camisa,297.28,5,Yape,1486.4
V1004277,2025-01-27,Lima,Belleza,Perfume,260.21,2,Tarjeta,520.42
V1004278,2025-01-20,Piura,Tecnología,Celular,83.98,5,Tarjeta,419.9
V1004279,2025-07-28,Cusco,Tecnología,Audífonos,33.96,3,Yape,101.88
V1004280,2025-11-12,Cusco,Tecnología,Laptop,444.09,3,Tarjeta,1332.27
V1004281,2025-05-23,Piura,Moda,Camisa,121.0,5,Efectivo,605.0
V1004282,2025-11-21,Piura,Alimentos,Aceite,388.07,5,Plin,1940.35
V1004283,2025-09-30,Trujillo,Alimentos,Aceite,279.69,1,Plin,279.69
V1004284,2025-07-24,Cusco,Tecnología,Celular,337.72,1,Efectivo,337.72
V1004285,2025-12-08,Arequipa,Hogar,Microondas,352.63,1,Efectivo,352.63
V1004286,2025-11-02,Trujillo,Hogar,Olla,127.16,5,Yape,635.8
V1004287,2025-10-03,Lima,Alimentos,Arroz,79.8,1,Yape,79.8
V1004288,2025-10-09,Cusco,Belleza,Maquillaje,101.88,2,Efectivo,203.76
V1004289,2025-11-19,Trujillo,Tecnología,Audífonos,103.64,4,Tarjeta,414.56
V1004290,2025-04-11,Trujillo,Moda,Zapatillas,458.4,5,Tarjeta,2292.0
V1004291,2025-06-12,Arequipa,Tecnología,Tablet,386.93,4,,1547.72
V1004292,2025-03-27,Trujillo,Moda,Pantalón,306.75,5,Plin,1533.75
V1004293,2025-11-14,Piura,Moda,Pantalón,243.75,4,Yape,975.0
V1004294,2025-11-12,Cusco,Hogar,Olla,481.03,5,Yape,2405.15
V1004295,2025-05-19,Lima,Alimentos,Atún,290.93,1,Tarjeta,290.93
V1004296,2025-08-30,Arequipa,Hogar,Aspiradora,480.43,1,Plin,480.43
V1004297,2025-05-15,Lima,Tecnología,Celular,291.64,3,,874.92
V1004298,2025-09-16,Trujillo,Tecnología,Laptop,119.23,4,Plin,476.92
V1004299,2025-01-26,Piura,Alimentos,Atún,493.04,1,Efectivo,493.04
V1004300,2025-09-28,Lima,Hogar,Aspiradora,296.71,2,Tarjeta,593.42
V1004301,2025-04-29,Arequipa,Moda,Camisa,366.54,4,Efectivo,1466.16
V1004302,2025-01-24,Cusco,Alimentos,Aceite,249.2,2,Plin,498.4
V1004303,2025-12-27,Cusco,Alimentos,Aceite,176.82,4,Efectivo,707.28
V1004304,2025-06-06,Lima,Hogar,Microondas,461.02,1,Tarjeta,461.02
V1004305,2025-03-20,Trujillo,Belleza,Shampoo,361.94,3,Tarjeta,1085.82
V1004306,2025-02-21,Cusco,Belleza,Maquillaje,88.99,1,Plin,88.99
V1004307,2025-09-30,Cusco,Hogar,Microondas,40.54,3,Tarjeta,121.62
V1004308,2025-12-28,Lima,Moda,Pantalón,447.22,4,Yape,1788.88
V1004309,2025-09-30,Trujillo,Hogar,Aspiradora,89.32,1,Yape,89.32
V1004310,2025-12-17,Lima,Belleza,Crema,260.78,2,Plin,521.56
V1004311,2025-12-08,Lima,Tecnología,Celular,432.4,2,Tarjeta,864.8
V1004312,2025-11-10,Trujillo,Belleza,Maquillaje,26.58,5,Plin,132.9
V1004313,2025-03-04,Cusco,Moda,Zapatillas,164.73,3,Yape,494.19
V1004314,2025-12-23,Piura,Tecnología,Celular,192.1,4,Plin,768.4
V1004315,2025-07-27,Arequipa,Alimentos,Atún,487.43,1,Efectivo,487.43
V1004316,2025-10-27,Lima,Hogar,Microondas,296.73,1,Tarjeta,296.73
V1004317,2025-12-25,Lima,,Crema,49.95,4,Tarjeta,199.8
V1004318,2025-12-22,Cusco,Alimentos,Café,144.45,2,Efectivo,288.9
V1004319,2025-10-13,Cusco,Tecnología,Celular,181.43,3,Efectivo,544.29
V1004320,2025-06-04,Arequipa,Hogar,Olla,363.76,5,Plin,1818.8
V1004321,2025-06-04,Cusco,Hogar,Licuadora,486.03,1,,486.03
V1004322,2025-12-04,Trujillo,Belleza,Maquillaje,318.74,5,Tarjeta,1593.7
V1004323,2025-08-13,Trujillo,Tecnología,Laptop,141.43,4,Tarjeta,565.72
V1004324,2025-04-19,Arequipa,Moda,Zapatillas,482.32,2,Yape,964.64
V1004325,2025-04-27,Trujillo,Tecnología,Celular,108.93,3,Yape,326.79
V1004326,2025-02-11,Piura,,Shampoo,85.92,5,Yape,429.6
V1004327,2025-05-25,Arequipa,Belleza,Shampoo,253.13,2,Plin,506.26
V1004328,2025-05-08,Piura,Hogar,Licuadora,434.13,4,Tarjeta,1736.52
V1004329,2025-01-15,Lima,Hogar,Aspiradora,373.46,5,Tarjeta,1867.3
V1004330,2025-10-25,Arequipa,Belleza,Shampoo,131.35,5,Yape,656.75
V1004331,2025-02-11,Lima,Hogar,Aspiradora,115.6,4,Tarjeta,462.4
V1004332,2025-06-07,Lima,Tecnología,Audífonos,50.09,5,Plin,250.45
V1004333,2025-02-27,Lima,Hogar,Microondas,217.08,4,Yape,868.32
V1004334,2025-05-08,Piura,Belleza,Maquillaje,164.11,5,Plin,820.55
V1004335,2025-05-31,Trujillo,Moda,Camisa,463.92,1,Plin,463.92
V1004336,2025-04-17,Arequipa,Hogar,Aspiradora,133.93,1,Plin,133.93
V1004337,2025-01-25,Cusco,Alimentos,Arroz,433.02,4,Tarjeta,1732.08
V1004338,2025-12-10,Cusco,Hogar,Licuadora,99.73,5,Yape,498.65
V1004339,2025-05-23,Trujillo,Belleza,Shampoo,456.86,4,Tarjeta,1827.44
V1004340,2025-12-04,Arequipa,Belleza,Perfume,385.91,2,Efectivo,771.82
V1004341,2025-02-21,Trujillo,,Audífonos,322.34,5,Plin,1611.7
V1004342,2025-11-19,Piura,Tecnología,Laptop,165.95,1,Tarjeta,165.95
V1004343,2025-12-23,Trujillo,Belleza,Crema,198.49,1,Efectivo,198.49
V1004344,2025-03-04,Trujillo,Belleza,Perfume,491.29,5,Yape,2456.45
V1004345,2025-07-28,Lima,Hogar,Aspiradora,377.78,1,Plin,377.78
V1004346,2025-05-21,Piura,Hogar,Licuadora,442.92,2,Tarjeta,885.84
V1004347,2025-02-15,Piura,Alimentos,Arroz,164.89,1,Tarjeta,164.89
V1004348,2025-12-14,Trujillo,Alimentos,Café,404.12,9999,Yape,404.12
V1004349,2025-06-10,Arequipa,Moda,Pantalón,413.53,3,Efectivo,1240.59
V1004350,2025-03-07,Trujillo,Alimentos,Aceite,435.19,4,Plin,1740.76
V1004351,2025-01-19,Lima,Alimentos,Arroz,346.9,3,Yape,1040.7
V1004352,2025-03-08,Arequipa,Alimentos,Arroz,424.99,3,Efectivo,1274.97
V1004353,2025-09-12,Trujillo,Moda,Casaca,316.23,3,Efectivo,948.69
V1004354,2025-03-21,Lima,Tecnología,Audífonos,221.92,5,Plin,1109.6
V1004355,2025-10-04,Lima,Belleza,Perfume,12.76,4,Efectivo,51.04
V1004356,2025-06-22,Piura,Belleza,Perfume,110.39,1,Plin,110.39
V1004357,2025-02-05,Piura,Moda,Camisa,194.69,5,Yape,973.45
V1004358,2025-06-15,Cusco,Moda,Camisa,95.34,5,Efectivo,476.7
V1004359,2025-01-13,Piura,Tecnología,Celular,201.12,4,Tarjeta,804.48
V1004360,2025-04-24,Arequipa,Moda,Casaca,194.71,5,Efectivo,973.55
V1004361,2025-04-01,Trujillo,Hogar,Aspiradora,381.77,4,Tarjeta,1527.08
V1004362,2025-07-14,Arequipa,Moda,Casaca,421.92,1,Tarjeta,421.92
V1004363,2025-12-07,Lima,Hogar,Microondas,62.43,2,Tarjeta,124.86
V1004364,2025-11-26,Lima,Moda,Camisa,391.9,3,Tarjeta,1175.7
V1004365,2025-09-29,Cusco,Tecnología,Audífonos,247.19,5,Efectivo,1235.95
V1004366,2025-04-15,Arequipa,Tecnología,Tablet,151.34,2,Yape,302.68
V1004367,2025-01-11,Piura,Alimentos,Café,373.66,3,Tarjeta,1120.98
V1004368,2025-11-05,Cusco,Tecnología,Audífonos,487.6,1,Yape,487.6
V1004369,2025-11-21,Arequipa,Moda,Pantalón,128.99,3,Plin,386.97
V1004370,2025-05-06,Lima,Tecnología,Audífonos,112.21,4,Yape,448.84
V1004371,2025-12-05,Lima,Moda,Camisa,40.76,2,Yape,81.52
V1004372,2025-03-11,Cusco,Belleza,Crema,150.24,1,Plin,150.24
V1004373,2025-09-16,Piura,Moda,Camisa,72.82,5,Yape,364.1
V1004374,2025-09-02,Trujillo,Belleza,Maquillaje,483.93,1,Tarjeta,483.93
V1004375,2025-08-22,Trujillo,Hogar,Microondas,228.87,5,Yape,1144.35
V1004376,2025-11-15,Trujillo,Tecnología,Audífonos,262.49,3,Yape,787.47
V1004377,2025-10-11,Lima,Hogar,Olla,54.9,5,Tarjeta,274.5
V1004378,2025-03-23,Cusco,Belleza,Crema,270.55,2,Tarjeta,541.1
V1004379,2025-06-17,Lima,Alimentos,Arroz,498.1,4,Tarjeta,1992.4
V1004380,2025-02-02,Trujillo,Alimentos,Arroz,119.06,1,Tarjeta,119.06
V1004381,2025-12-21,Lima,Alimentos,Arroz,311.72,2,Yape,623.44
V1004382,2025-05-28,Arequipa,Moda,Zapatillas,446.29,3,Yape,1338.87
V1004383,2025-09-23,Cusco,Alimentos,Atún,469.61,1,Plin,469.61
V1004384,2025-04-06,Cusco,Alimentos,Café,17.66,5,Plin,88.3
V1004385,2025-09-02,Piura,Hogar,Licuadora,159.72,2,Yape,319.44
V1004386,2025-02-22,Trujillo,Belleza,Perfume,434.43,1,Yape,434.43
V1004387,2025-02-20,Lima,,Tablet,122.01,3,Yape,366.03
V1004388,2025-10-12,Piura,Tecnología,Celular,203.11,2,Yape,406.22
V1004389,2025-10-11,Trujillo,,Celular,400.19,3,Plin,1200.57
V1004390,2025-08-26,Trujillo,Belleza,Crema,352.3,5,,1761.5
V1004391,2025-06-06,Cusco,Tecnología,Tablet,68.2,4,Efectivo,272.8
V1004392,2025-10-28,Piura,Tecnología,Audífonos,471.07,4,Tarjeta,1884.28
V1004393,2025-03-31,Arequipa,,Aceite,167.05,1,Yape,167.05
V1004394,2025-05-16,Arequipa,Moda,Casaca,122.99,4,Yape,491.96
V1004395,2025-06-28,Lima,Hogar,Microondas,143.9,1,Yape,143.9
V1004396,2025-07-25,Lima,Belleza,Crema,360.85,5,Efectivo,1804.25
V1004397,2025-09-13,Cusco,Alimentos,Aceite,214.69,3,Efectivo,644.07
V1004398,2025-08-24,Trujillo,Hogar,Aspiradora,497.12,3,Efectivo,1491.36
V1004399,2025-10-14,Lima,Tecnología,Laptop,447.04,1,Plin,447.04
V1004400,2025-06-05,Trujillo,Belleza,Maquillaje,68.99,2,Plin,137.98
V1004401,2025-05-01,Cusco,Tecnología,Celular,437.72,5,Tarjeta,2188.6
V1004402,2025-07-23,Piura,Alimentos,Café,278.33,5,Yape,1391.65
V1004403,2025-02-06,Piura,Tecnología,Laptop,28.79,4,Efectivo,115.16
V1004404,2025-07-24,Cusco,Alimentos,Café,350.46,5,Tarjeta,1752.3
V1004405,2025-03-02,Cusco,Alimentos,Aceite,473.81,3,,1421.43
V1004406,2025-09-29,Piura,Moda,Pantalón,54.28,5,Tarjeta,271.4
V1004407,2025-07-25,Arequipa,Tecnología,Audífonos,210.6,4,Efectivo,842.4
V1004408,2025-02-27,Trujillo,Belleza,Perfume,280.22,5,Yape,1401.1
V1004409,2025-04-21,Lima,Moda,Pantalón,63.83,2,Efectivo,127.66
V1004410,2025-06-06,Trujillo,Hogar,Microondas,498.4,4,Tarjeta,1993.6
V1004411,2025-04-21,Trujillo,,Laptop,415.62,1,Efectivo,415.62
V1004412,2025-12-10,Trujillo,Hogar,Aspiradora,256.81,3,Efectivo,770.43
V1004413,2025-08-10,Piura,Hogar,Licuadora,257.46,3,Tarjeta,772.38
V1004414,2025-12-01,Trujillo,Hogar,Olla,184.71,5,Tarjeta,923.55
V1004415,2025-03-02,Piura,Moda,Camisa,122.17,1,Yape,122.17
V1004416,2025-04-16,Cusco,Moda,Casaca,492.89,4,Plin,1971.56
V1004417,2025-11-23,Arequipa,,Pantalón,498.24,5,Efectivo,2491.2
V1004418,2025-02-18,Cusco,Belleza,Perfume,153.32,5,Tarjeta,766.6
V1004419,2025-06-24,Lima,Moda,Camisa,486.97,5,Efectivo,2434.85
V1004420,2025-11-14,Lima,Belleza,Crema,441.85,4,Yape,1767.4
V1004421,2025-07-11,Cusco,Moda,Pantalón,84.8,5,Efectivo,424.0
V1004422,2025-07-27,Piura,Belleza,Maquillaje,262.16,4,Yape,1048.64
V1004423,2025-12-07,Trujillo,Hogar,Olla,115.7,2,Efectivo,231.4
V1004424,2025-06-30,Cusco,Moda,Zapatillas,485.35,3,Tarjeta,1456.05
V1004425,2025-06-15,Cusco,Belleza,Perfume,184.03,5,Efectivo,920.15
V1004426,2025-02-18,Trujillo,Moda,Camisa,86.11,5,Tarjeta,430.55
V1004427,2025-06-16,Arequipa,Tecnología,Tablet,348.93,5,Efectivo,1744.65
V1004428,2025-07-24,Piura,Hogar,Microondas,498.63,2,Efectivo,997.26
V1004429,2025-01-16,Arequipa,Belleza,Maquillaje,211.25,1,Efectivo,211.25
V1004430,2025-09-24,Piura,Tecnología,Celular,294.2,3,Plin,882.6
V1004431,2025-03-17,Trujillo,Hogar,Olla,131.77,3,Efectivo,395.31
V1004432,2025-08-02,Lima,Moda,Zapatillas,472.16,4,,1888.64
V1004433,2025-12-22,Piura,Tecnología,Celular,490.17,4,Tarjeta,1960.68
V1004434,2025-06-09,Arequipa,Hogar,Microondas,162.62,1,Tarjeta,162.62
V1004435,2025-07-10,Cusco,Moda,Zapatillas,396.89,4,Tarjeta,1587.56
V1004436,2025-04-06,Arequipa,Belleza,Shampoo,263.19,5,Yape,1315.95
V1004437,2025-06-22,Lima,Hogar,Microondas,335.4,4,Efectivo,1341.6
V1004438,2025-11-15,Piura,Belleza,Shampoo,130.12,4,Efectivo,520.48
V1004439,2025-02-04,Trujillo,Belleza,Shampoo,451.44,4,Plin,1805.76
V1004440,2025-05-25,Piura,Hogar,Licuadora,13.43,3,Plin,40.29
V1004441,2025-07-29,Lima,Belleza,Maquillaje,353.26,5,Efectivo,1766.3
V1004442,2025-10-05,Arequipa,Moda,Zapatillas,223.28,4,Plin,893.12
V1004443,2025-01-27,Arequipa,Belleza,Crema,163.81,5,Plin,819.05
V1004444,2025-10-11,Cusco,Hogar,Licuadora,129.64,2,Efectivo,259.28
V1004445,2025-03-03,Trujillo,Alimentos,Atún,154.42,4,Plin,617.68
V1004446,2025-11-17,Cusco,Tecnología,Celular,366.66,4,Plin,1466.64
V1004447,2025-03-11,Cusco,Alimentos,Arroz,314.19,4,Yape,1256.76
V1004448,2025-10-03,Arequipa,Moda,Casaca,263.53,5,Tarjeta,1317.65
V1004449,2025-12-25,Piura,Moda,Camisa,256.57,5,Yape,1282.85
V1004450,2025-09-28,Piura,Alimentos,Café,90.13,3,Plin,270.39
V1004451,2025-07-24,Cusco,Belleza,Shampoo,227.32,5,Efectivo,1136.6
V1004452,2025-06-26,Cusco,Belleza,Perfume,286.39,2,Tarjeta,572.78
V1004453,2025-11-08,Lima,Belleza,Shampoo,272.46,1,Tarjeta,272.46
V1004454,2025-12-19,Lima,Tecnología,Audífonos,43.77,1,Efectivo,43.77
V1004455,2025-03-19,Piura,Belleza,Shampoo,61.02,1,Tarjeta,61.02
V1004456,2025-11-26,Cusco,Alimentos,Arroz,110.8,1,Efectivo,110.8
V1004457,2025-02-23,Cusco,Hogar,Olla,241.0,2,Tarjeta,482.0
V1004458,2025-05-28,Arequipa,Belleza,Crema,152.35,2,Plin,304.7
V1004459,2025-07-12,Cusco,Belleza,Crema,329.31,5,Yape,1646.55
V1004460,2025-09-15,Piura,Moda,Zapatillas,164.66,4,Efectivo,658.64
V1004461,2025-06-13,Trujillo,Moda,Zapatillas,320.68,3,Yape,962.04
V1004462,2025-02-18,Piura,Belleza,Maquillaje,341.24,4,Yape,1364.96
V1004463,2025-07-08,Arequipa,Hogar,Licuadora,15.6,5,Plin,78.0
V1004464,2025-10-01,Arequipa,Tecnología,Celular,262.26,3,Tarjeta,786.78
V1004465,2025-07-25,Cusco,Tecnología,Tablet,48.69,2,Efectivo,97.38
V1004466,2025-03-13,Arequipa,Belleza,Shampoo,330.33,5,Efectivo,1651.65
V1004467,2025-02-01,Cusco,Moda,Casaca,68.9,2,Efectivo,137.8
V1004468,2025-04-07,Arequipa,Belleza,Shampoo,95.16,4,Tarjeta,380.64
V1004469,2025-03-11,Trujillo,Tecnología,Tablet,451.22,5,Plin,2256.1
V1004470,2025-11-18,Piura,Belleza,Crema,118.25,2,Yape,236.5
V1004471,2025-05-14,Lima,Belleza,Maquillaje,120.8,5,Efectivo,604.0
V1004472,2025-11-02,Trujillo,Alimentos,Arroz,450.45,2,Plin,900.9
V1004473,2025-06-08,Trujillo,Tecnología,Tablet,92.94,5,Tarjeta,464.7
V1004474,2025-07-08,Arequipa,Hogar,Microondas,336.24,5,Tarjeta,1681.2
V1004475,2025-03-12,Arequipa,Moda,Zapatillas,441.88,2,Plin,883.76
V1004476,2025-10-07,Trujillo,Belleza,Crema,168.67,4,Tarjeta,674.68
V1004477,2025-02-10,Cusco,Hogar,Microondas,115.5,5,Yape,577.5
V1004478,2025-10-09,Piura,Hogar,Aspiradora,272.54,1,Tarjeta,272.54
V1004479,2025-07-18,Trujillo,Tecnología,Audífonos,131.97,3,Tarjeta,395.91
V1004480,2025-08-31,Lima,Moda,Camisa,388.06,1,Yape,388.06
V1004481,2025-10-12,Arequipa,Moda,Pantalón,136.91,5,Efectivo,684.55
V1004482,2025-05-29,Trujillo,Alimentos,Arroz,423.37,4,,1693.48
