distrito,area_m2,habitaciones,banos,antiguedad_anos,estacionamiento,precio_alquiler,precio_categoria
Chorrillos,79.4,4,3,27.0,0,2630.0,moderado
Magdalena,153.9,1,1,14.0,0,3810.0,premium
San Borja,,2,2,0.0,0,6070.0,premium
Barranco,52.8,5,3,8.0,0,4600.0,premium
San Juan de Lurigancho,188.0,1,1,,1,3310.0,premium
Jesus Maria,66.3,1,1,24.0,1,2840.0,moderado
San Juan de Lurigancho,70.3,1,1,20.0,1,1780.0,moderado
Magdalena,44.2,4,2,1.0,1,3830.0,premium
Carabayllo,,1,1,39.0,1,2410.0,moderado
Surco,153.3,5,1,19.0,0,5420.0,premium
San Borja,87.8,2,2,21.0,1,4420.0,premium
San Isidro,110.4,4,1,30.0,0,5450.0,premium
Miraflores,147.6,5,1,4.0,0,6480.0,premium
Magdalena,122.2,1,1,27.0,1,3300.0,premium
Magdalena,47.3,2,2,24.0,1,2840.0,moderado
Jesus Maria,,4,2,1.0,1,4660.0,premium
Lince,,3,3,17.0,1,5100.0,premium
San Miguel,207.8,1,1,,0,4410.0,premium
Pueblo Libre,162.1,1,1,25.0,0,3170.0,premium
Carabayllo,111.4,3,2,38.0,0,1800.0,moderado
Chorrillos,46.0,4,2,36.0,1,2330.0,moderado
San Isidro,173.5,4,1,37.0,1,6100.0,premium
Pueblo Libre,41.1,4,3,5.0,1,3460.0,premium
BARRANCO,101.1,3,1,39.0,0,3440.0,premium
Chorrillos,175.1,4,2,,0,4560.0,premium
San Miguel,170.3,2,2,34.0,1,3610.0,premium
Miraflores,148.4,5,1,30.0,1,6080.0,premium
La Molina,94.4,1,1,26.0,1,3800.0,premium
Ate,217.6,5,3,38.0,0,3910.0,premium
Carabayllo,104.0,4,3,17.0,0,2760.0,moderado
Ate,174.8,4,2,26.0,1,3580.0,premium
Magdalena,128.1,4,1,22.0,1,4190.0,premium
Miraflores,169.2,2,2,2.0,1,6730.0,premium
Pueblo Libre,183.9,2,1,20.0,1,4290.0,premium
Lince,64.4,4,2,5.0,1,3570.0,premium
San Borja,169.1,5,2,8.0,1,6110.0,premium
San Isidro,110.1,3,3,39.0,1,5390.0,premium
Chorrillos,201.3,1,1,35.0,1,3640.0,premium
San Juan de Lurigancho,172.1,1,1,5.0,1,3650.0,premium
Surco,56.8,2,2,19.0,1,4350.0,premium
Carabayllo,111.5,3,2,1.0,0,3000.0,moderado
jesus maria,63.8,1,1,39.0,1,2200.0,moderado
Barranco,161.3,1,1,17.0,1,4900.0,premium
San Miguel,78.4,4,1,33.0,0,2790.0,moderado
Surco,124.9,1,1,17.0,1,4870.0,premium
Surco,,4,1,14.0,1,4750.0,premium
Surco,105.2,1,1,34.0,1,3850.0,premium
Pueblo Libre,121.7,4,1,12.0,1,4040.0,premium
Lince,157.1,1,1,0.0,1,4330.0,premium
San Juan de Lurigancho,120.9,5,2,4.0,1,3900.0,premium
Miraflores,202.6,1,1,15.0,1,6300.0,premium
San Isidro,73.9,3,2,22.0,1,5480.0,premium
Magdalena,,3,2,16.0,1,3370.0,premium
San Miguel,128.3,1,1,6.0,1,3940.0,premium
Jesus Maria,214.5,5,3,9.0,1,5970.0,premium
Surco,57.8,1,1,5.0,1,39038.0,premium
Ate,75.1,4,1,1.0,1,3230.0,premium
Chorrillos,145.4,4,1,21.0,1,3730.0,premium
Jesus Maria,132.0,5,3,34.0,1,4150.0,premium
San Borja,,3,1,3.0,0,5620.0,premium
Carabayllo,102.3,3,2,15.0,1,2530.0,moderado
Jesus Maria,191.6,4,2,21.0,0,4740.0,premium
Lince,135.7,3,1,15.0,1,3690.0,premium
Carabayllo,117.2,5,1,0.0,1,3580.0,premium
Carabayllo,113.0,3,3,34.0,0,2210.0,moderado
San Isidro,,1,1,9.0,0,6090.0,premium
Miraflores,178.8,4,1,21.0,0,6450.0,premium
Ate,92.6,2,2,33.0,1,1800.0,moderado
Jesus Maria,159.6,1,1,20.0,0,3560.0,premium
Magdalena,111.0,3,2,5.0,1,4610.0,premium
Pueblo Libre,121.1,2,2,28.0,0,3000.0,moderado
La Molina,60.1,3,2,8.0,1,4630.0,premium
San Borja,,3,3,14.0,1,6060.0,premium
Lince,189.6,5,3,35.0,1,4160.0,premium
San Borja,60.9,5,2,25.0,1,4760.0,premium
Carabayllo,78.7,2,2,,1,2220.0,moderado
San Isidro,76.0,3,2,39.0,0,4730.0,premium
Barranco,54.6,2,2,11.0,0,3800.0,premium
Chorrillos,214.9,1,1,8.0,1,4550.0,premium
Miraflores,196.6,1,1,21.0,0,5580.0,premium
Carabayllo,156.8,2,2,36.0,1,2480.0,moderado
Ate,177.2,2,2,,1,3600.0,premium
San Borja,182.9,3,3,28.0,1,5740.0,premium
San Borja,86.4,5,1,27.0,0,4300.0,premium
Miraflores,52.3,4,2,18.0,1,5260.0,premium
pueblo libre,167.8,3,2,18.0,1,4430.0,premium
Jesus Maria,212.2,2,2,10.0,1,5390.0,premium
Surco,110.8,5,3,18.0,1,5420.0,premium
MIRAFLORES,108.6,1,1,35.0,1,4700.0,premium
La Molina,74.7,4,1,36.0,1,3980.0,premium
san miguel,126.3,2,2,39.0,0,2800.0,moderado
San Isidro,213.5,4,2,,1,7380.0,premium
Ate,74.5,4,2,12.0,0,2480.0,moderado
San Juan de Lurigancho,178.4,4,2,,0,2930.0,moderado
La Molina,155.7,5,2,13.0,0,5550.0,premium
Pueblo Libre,85.6,2,1,14.0,1,3100.0,premium
Ate,137.2,1,1,14.0,0,2760.0,moderado
Ate,59.2,2,1,5.0,1,2420.0,moderado
Magdalena,124.4,5,2,17.0,1,4600.0,premium
Ate,122.3,3,3,1.0,1,3710.0,premium
Pueblo Libre,165.1,3,1,1.0,1,4520.0,premium
Pueblo Libre,89.3,3,2,,1,2990.0,moderado
San Borja,46.4,2,2,24.0,1,3710.0,premium
Ate,187.5,5,2,20.0,0,4180.0,premium
La Molina,134.6,1,1,1.0,1,5070.0,premium
San Miguel,119.7,2,2,27.0,0,3200.0,premium
Pueblo Libre,197.5,4,1,,1,4160.0,premium
Surco,198.8,5,1,14.0,1,6550.0,premium
Lince,70.8,2,2,12.0,0,2920.0,moderado
Chorrillos,175.3,5,2,9.0,1,4360.0,premium
San Borja,42.8,1,1,30.0,1,3330.0,premium
Pueblo Libre,110.3,3,3,24.0,1,3610.0,premium
Magdalena,111.8,4,2,22.0,1,4140.0,premium
San Juan de Lurigancho,,3,1,28.0,0,2090.0,moderado
Chorrillos,131.5,3,2,27.0,1,3210.0,premium
Lince,57.2,5,1,22.0,0,2840.0,moderado
San Borja,101.1,4,1,,1,5230.0,premium
San Miguel,162.3,1,1,33.0,1,3640.0,premium
La Molina,63.6,3,1,14.0,1,4110.0,premium
Ate,161.3,1,1,24.0,0,2790.0,moderado
Pueblo Libre,204.3,2,1,29.0,0,3930.0,premium
Surco,43.3,1,1,7.0,1,4180.0,premium
San Miguel,98.5,4,1,16.0,1,3920.0,premium
San Borja,,3,2,14.0,1,6290.0,premium
Surco,75.3,4,3,26.0,1,4590.0,premium
La Molina,99.0,4,3,3.0,1,5350.0,premium
Jesus Maria,151.5,1,1,,0,4200.0,premium
San Isidro,97.6,3,1,15.0,1,5750.0,premium
Pueblo Libre,177.5,3,3,9.0,1,4850.0,premium
Pueblo Libre,129.7,4,2,11.0,1,4650.0,premium
San Juan de Lurigancho,164.7,5,3,,1,3850.0,premium
San Isidro,156.9,4,1,18.0,1,6670.0,premium
San Juan de Lurigancho,112.0,5,1,31.0,0,2480.0,moderado
San Borja,188.2,4,3,17.0,0,5970.0,premium
San Borja,162.2,3,1,30.0,0,4780.0,premium
Pueblo Libre,142.2,2,2,2.0,1,4610.0,premium
San Borja,115.0,3,3,5.0,1,5530.0,premium
Miraflores,167.6,4,2,39.0,0,5410.0,premium
Magdalena,184.5,1,1,,1,4550.0,premium
Surco,75.2,4,1,35.0,1,4240.0,premium
Magdalena,124.2,5,3,33.0,1,4260.0,premium
Jesus Maria,199.9,3,3,2.0,1,5220.0,premium
San Miguel,156.3,2,2,8.0,0,4270.0,premium
Magdalena,119.0,2,2,14.0,1,4080.0,premium
Carabayllo,141.2,5,1,29.0,1,2900.0,moderado
Ate,,1,1,26.0,0,2090.0,moderado
San Borja,153.7,2,2,25.0,1,5230.0,premium
Jesus Maria,135.5,4,3,37.0,1,3840.0,premium
San Miguel,43.6,2,2,8.0,1,3300.0,premium
Pueblo Libre,152.2,5,3,21.0,1,4500.0,premium
Chorrillos,190.4,1,1,18.0,1,3650.0,premium
Carabayllo,140.2,2,2,3.0,1,3420.0,premium
San Miguel,103.0,4,2,23.0,1,3630.0,premium
Lince,118.5,3,3,13.0,0,3670.0,premium
San Juan de Lurigancho,40.5,2,1,30.0,0,980.0,economico
San Borja,85.9,2,2,30.0,0,3810.0,premium
Ate,,3,1,29.0,1,1990.0,moderado
Jesus Maria,117.2,2,1,22.0,1,3700.0,premium
La Molina,45.6,3,2,24.0,1,3750.0,premium
Magdalena,215.1,3,3,25.0,0,4830.0,premium
Jesus Maria,67.3,5,2,13.0,0,3820.0,premium
Carabayllo,70.8,4,3,1.0,1,3000.0,moderado
San Miguel,164.6,2,2,1.0,0,4540.0,premium
Miraflores,124.3,3,2,10.0,1,6270.0,premium
SURCO,214.1,1,1,34.0,0,5190.0,premium
Jesus Maria,188.5,5,2,2.0,1,5650.0,premium
Chorrillos,205.8,3,3,34.0,0,3600.0,premium
San Isidro,173.9,1,1,36.0,0,5580.0,premium
Surco,99.5,2,2,25.0,1,4490.0,premium
Miraflores,180.8,2,2,12.0,1,6500.0,premium
SAN ISIDRO,50.5,2,2,35.0,1,4570.0,premium
Surco,,5,2,25.0,1,5540.0,premium
Carabayllo,61.8,4,1,8.0,1,2640.0,moderado
Miraflores,125.6,3,3,4.0,1,6320.0,premium
Miraflores,,5,1,,1,5600.0,premium
Barranco,189.9,5,3,27.0,1,5750.0,premium
Magdalena,151.6,2,1,1.0,1,4360.0,premium
La Molina,62.7,5,2,17.0,0,4560.0,premium
Carabayllo,67.5,4,2,20.0,0,2040.0,moderado
San Borja,79.0,2,2,0.0,1,4630.0,premium
Barranco,61.2,3,3,20.0,0,3780.0,premium
San Borja,98.6,3,3,20.0,1,4860.0,premium
Pueblo Libre,188.3,4,3,35.0,0,4370.0,premium
San Borja,123.3,4,3,18.0,1,5470.0,premium
san borja,172.6,3,1,7.0,0,5640.0,premium
Barranco,138.2,3,1,5.0,1,5090.0,premium
Chorrillos,206.8,5,2,30.0,1,4490.0,premium
SAN BORJA,77.2,3,1,21.0,1,4390.0,premium
Miraflores,48.8,1,1,21.0,0,4160.0,premium
Jesus Maria,,5,2,20.0,0,5360.0,premium
Jesus Maria,82.1,5,1,1.0,1,4080.0,premium
San Juan de Lurigancho,129.7,2,1,25.0,1,2660.0,moderado
Pueblo Libre,105.4,5,2,15.0,0,3980.0,premium
Barranco,171.6,1,1,,1,42705.0,premium
San Miguel,61.2,2,1,14.0,0,2930.0,moderado
Jesus Maria,104.6,5,3,5.0,0,4580.0,premium
San Borja,,3,1,14.0,1,5110.0,premium
Pueblo Libre,148.5,4,2,28.0,1,36850.0,premium
San Miguel,137.4,4,2,28.0,0,3830.0,premium
Jesus Maria,200.6,5,1,36.0,0,4410.0,premium
Surco,194.4,1,1,30.0,0,5040.0,premium
San Borja,171.5,2,2,11.0,0,5520.0,premium
Jesus Maria,47.3,5,3,3.0,0,3910.0,premium
Jesus Maria,75.0,1,1,,0,2720.0,moderado
Miraflores,211.8,4,3,22.0,1,7280.0,premium
San Miguel,128.8,2,1,35.0,1,3400.0,premium
Surco,91.7,4,3,31.0,1,4890.0,premium
Ate,87.4,4,1,39.0,1,2130.0,moderado
Carabayllo,167.5,2,2,22.0,1,3170.0,premium
La Molina,,4,1,12.0,1,54123.0,premium
Miraflores,54.4,3,3,36.0,1,4220.0,premium
Miraflores,130.0,3,1,,1,5770.0,premium
Pueblo Libre,69.4,5,3,29.0,0,3100.0,premium
San Isidro,96.3,4,3,19.0,0,5960.0,premium
Carabayllo,214.7,2,2,17.0,1,3620.0,premium
Surco,174.1,4,1,14.0,0,5820.0,premium
Magdalena,91.9,5,1,7.0,0,4070.0,premium
Miraflores,164.1,2,2,15.0,1,6170.0,premium
Jesus Maria,60.2,1,1,,1,2410.0,moderado
San Isidro,,3,1,36.0,1,6030.0,premium
San Isidro,148.1,2,2,17.0,0,5890.0,premium
Magdalena,107.4,1,1,37.0,1,2890.0,moderado
Magdalena,165.4,2,2,32.0,0,3820.0,premium
San Borja,63.1,2,2,25.0,1,3690.0,premium
San Borja,,1,1,16.0,0,4970.0,premium
Barranco,,1,1,,1,4270.0,premium
Miraflores,183.3,5,2,10.0,1,6910.0,premium
Miraflores,145.7,2,2,26.0,0,5490.0,premium
Chorrillos,125.8,1,1,21.0,1,2970.0,moderado
Lince,157.7,4,2,31.0,1,3790.0,premium
San Isidro,147.8,2,1,2.0,1,6680.0,premium
Lince,112.9,5,1,19.0,1,4070.0,premium
Barranco,160.8,4,1,9.0,1,5460.0,premium
Carabayllo,200.8,5,2,11.0,1,4350.0,premium
ate,111.6,3,3,18.0,0,2770.0,moderado
Magdalena,88.5,2,1,34.0,1,2960.0,moderado
san borja,167.8,5,1,12.0,0,5590.0,premium
Lince,61.7,3,2,15.0,1,3210.0,premium
Barranco,180.7,5,1,4.0,0,6030.0,premium
Miraflores,123.4,5,2,20.0,1,6080.0,premium
Ate,136.5,4,3,13.0,1,3490.0,premium
San Isidro,128.6,5,2,6.0,1,6880.0,premium
Miraflores,137.9,5,2,9.0,0,6200.0,premium
Carabayllo,78.6,1,1,14.0,1,2220.0,moderado
Lince,,4,2,28.0,0,2480.0,moderado
Ate,83.4,5,1,21.0,0,2650.0,moderado
Chorrillos,82.5,5,2,11.0,0,3230.0,premium
San Juan de Lurigancho,89.7,3,2,4.0,1,3030.0,premium
San Juan de Lurigancho,161.9,2,1,11.0,0,2960.0,moderado
Lince,181.1,5,1,8.0,0,4750.0,premium
La Molina,95.3,4,3,22.0,1,4950.0,premium
San Isidro,194.1,3,3,,1,7700.0,premium
Lince,127.8,3,1,39.0,0,2840.0,moderado
San Juan de Lurigancho,198.4,1,1,27.0,1,3210.0,premium
Surco,196.4,1,1,26.0,0,4830.0,premium
Barranco,178.6,4,2,7.0,1,6110.0,premium
San Miguel,125.0,1,1,5.0,1,3800.0,premium
San Juan de Lurigancho,148.2,3,2,16.0,0,2770.0,moderado
Surco,163.6,3,3,38.0,1,5060.0,premium
La Molina,65.2,3,1,29.0,0,3740.0,premium
Chorrillos,,1,1,7.0,1,2810.0,moderado
Carabayllo,150.2,5,1,27.0,0,3030.0,premium
Magdalena,178.7,3,2,14.0,1,4690.0,premium
Pueblo Libre,,1,1,11.0,1,3080.0,premium
Chorrillos,,1,1,29.0,1,1680.0,moderado
San Borja,57.9,5,2,22.0,0,4350.0,premium
Chorrillos,194.6,5,3,33.0,0,4100.0,premium
Miraflores,121.4,1,1,15.0,1,5490.0,premium
miraflores,179.6,1,1,27.0,0,5540.0,premium
San Miguel,200.1,4,2,32.0,0,4310.0,premium
Miraflores,154.4,5,3,10.0,1,6780.0,premium
Surco,150.3,1,1,22.0,0,4490.0,premium
Jesus Maria,71.9,5,2,29.0,0,3180.0,premium
Jesus Maria,73.7,4,3,,1,4040.0,premium
san miguel,192.3,1,1,11.0,0,4430.0,premium
Magdalena,150.1,1,1,18.0,1,4130.0,premium
Barranco,51.7,3,2,39.0,1,3070.0,premium
San Juan de Lurigancho,140.1,4,3,5.0,1,3730.0,premium
San Borja,99.4,2,1,32.0,1,3980.0,premium
Jesus Maria,84.7,2,1,0.0,1,3820.0,premium
Lince,208.3,5,3,35.0,1,4560.0,premium
Surco,113.4,3,1,36.0,1,4400.0,premium
Jesus Maria,199.7,3,3,18.0,1,5170.0,premium
Surco,133.2,2,2,36.0,0,4330.0,premium
Magdalena,169.7,4,2,13.0,1,4900.0,premium
PUEBLO LIBRE,159.3,4,3,15.0,0,4560.0,premium
BARRANCO,,5,3,19.0,1,5100.0,premium
Barranco,70.4,1,1,22.0,1,3640.0,premium
San Isidro,180.1,2,1,24.0,1,6260.0,premium
Ate,,2,1,,0,2710.0,moderado
Carabayllo,61.0,4,1,,1,1970.0,moderado
Surco,95.1,4,2,4.0,1,5550.0,premium
Chorrillos,93.5,5,1,37.0,1,2640.0,moderado
San Miguel,113.8,4,1,27.0,1,3910.0,premium
Ate,133.9,4,1,26.0,0,2960.0,moderado
San Juan de Lurigancho,85.8,3,3,6.0,0,2610.0,moderado
Ate,92.3,5,3,7.0,1,36375.0,premium
Jesus Maria,192.5,1,1,23.0,0,4060.0,premium
Ate,74.4,4,1,,1,2310.0,moderado
San Borja,173.9,2,2,4.0,1,5690.0,premium
Carabayllo,116.8,3,2,17.0,1,2590.0,moderado
Barranco,157.6,3,3,13.0,0,5240.0,premium
San Miguel,127.9,1,1,10.0,1,3830.0,premium
San Isidro,98.9,2,1,20.0,1,5650.0,premium
San Miguel,47.2,1,1,34.0,0,1760.0,moderado
Miraflores,,1,1,29.0,1,6170.0,premium
San Miguel,170.0,4,2,18.0,1,4540.0,premium
San Juan de Lurigancho,80.1,5,3,17.0,0,2650.0,moderado
La Molina,,3,3,25.0,1,4280.0,premium
Ate,50.0,1,1,35.0,1,1150.0,economico
San Miguel,,2,2,33.0,0,3960.0,premium
San Borja,183.5,1,1,26.0,1,5090.0,premium
San Borja,66.7,1,1,35.0,0,3220.0,premium
San Miguel,78.2,5,1,,1,3750.0,premium
Chorrillos,139.7,3,3,5.0,1,4080.0,premium
Miraflores,176.3,2,2,13.0,1,6450.0,premium
Jesus Maria,93.6,2,2,17.0,0,3470.0,premium
San Miguel,209.5,1,1,21.0,1,4220.0,premium
Lince,209.3,4,3,27.0,0,4550.0,premium
San Borja,143.7,4,1,4.0,1,5650.0,premium
Miraflores,139.9,4,2,,0,6060.0,premium
San Juan de Lurigancho,81.8,5,2,27.0,1,2590.0,moderado
Barranco,45.0,3,3,0.0,1,4580.0,premium
Magdalena,,3,3,6.0,0,3860.0,premium
San Borja,72.4,3,1,34.0,1,3860.0,premium
Surco,74.7,4,1,1.0,1,5210.0,premium
San Miguel,84.0,4,2,33.0,0,2900.0,moderado
Surco,42.9,1,1,,0,4050.0,premium
San Juan de Lurigancho,95.5,1,1,13.0,1,2190.0,moderado
Magdalena,201.0,1,1,32.0,1,4110.0,premium
San Juan de Lurigancho,124.6,2,1,16.0,1,2360.0,moderado
San Borja,158.2,5,2,30.0,1,5600.0,premium
San Borja,47.5,1,1,26.0,1,3610.0,premium
Carabayllo,163.9,1,1,20.0,0,2590.0,moderado
Carabayllo,63.8,4,2,,1,1960.0,moderado
Pueblo Libre,152.5,1,1,17.0,0,3650.0,premium
San Isidro,76.9,5,3,29.0,1,5820.0,premium
Chorrillos,97.0,3,2,37.0,1,2610.0,moderado
Chorrillos,46.7,2,2,2.0,0,2580.0,moderado
Ate,96.2,5,1,,0,2060.0,moderado
Carabayllo,137.6,3,3,30.0,0,2800.0,moderado
Jesus Maria,108.4,3,2,21.0,0,3530.0,premium
Pueblo Libre,111.8,3,1,6.0,1,4010.0,premium
Pueblo Libre,195.8,4,1,17.0,1,4780.0,premium
Magdalena,118.5,5,1,20.0,1,4120.0,premium
San Juan de Lurigancho,130.3,4,2,7.0,0,3490.0,premium
Miraflores,143.9,2,1,1.0,1,6160.0,premium
Jesus Maria,185.9,1,1,1.0,0,4530.0,premium
Magdalena,112.3,3,1,24.0,1,3750.0,premium
Chorrillos,111.5,5,2,7.0,0,3740.0,premium
PUEBLO LIBRE,134.9,1,1,21.0,0,3130.0,premium
Ate,214.9,1,1,29.0,1,3380.0,premium
Carabayllo,143.8,4,2,37.0,1,2820.0,moderado
Surco,,2,2,17.0,1,4930.0,premium
Barranco,105.6,4,1,15.0,1,4660.0,premium
Pueblo Libre,,4,1,32.0,1,4820.0,premium
San Miguel,211.8,2,2,25.0,1,4700.0,premium
Surco,208.8,4,2,28.0,1,6270.0,premium
Magdalena,133.3,5,2,,1,4090.0,premium
San Isidro,169.0,2,2,36.0,0,5720.0,premium
San Borja,107.8,5,1,12.0,1,5100.0,premium
Lince,46.3,5,2,,1,3620.0,premium
Barranco,43.2,5,2,14.0,0,4230.0,premium
Pueblo Libre,117.0,4,3,25.0,0,3630.0,premium
Chorrillos,,1,1,22.0,1,3730.0,premium
La Molina,120.8,3,3,4.0,1,5670.0,premium
Ate,143.4,5,3,11.0,0,3810.0,premium
LA MOLINA,112.5,1,1,,0,3910.0,premium
San Miguel,51.5,5,3,19.0,0,3480.0,premium
Jesus Maria,118.1,5,1,,1,4400.0,premium
Pueblo Libre,101.6,5,1,10.0,1,4130.0,premium
Lince,,1,1,35.0,1,1840.0,moderado
San Borja,,4,3,12.0,0,4830.0,premium
Magdalena,119.9,3,3,38.0,0,3480.0,premium
Lince,99.5,1,1,,0,2150.0,moderado
Surco,215.0,3,2,27.0,1,5980.0,premium
san miguel,41.1,5,2,33.0,0,2790.0,moderado
PUEBLO LIBRE,210.8,1,1,36.0,1,3740.0,premium
San Juan de Lurigancho,207.7,3,3,29.0,0,3500.0,premium
Pueblo Libre,149.9,2,2,6.0,0,4180.0,premium
San Borja,87.6,1,1,10.0,0,4040.0,premium
San Borja,94.7,2,2,7.0,1,4890.0,premium
Magdalena,163.8,4,3,24.0,0,4640.0,premium
San Isidro,152.8,2,2,37.0,1,5590.0,premium
San Borja,107.7,3,2,10.0,0,5180.0,premium
Jesus Maria,219.9,2,2,30.0,1,4590.0,premium
San Miguel,114.8,5,3,5.0,0,4540.0,premium
Chorrillos,,3,2,12.0,1,40413.0,moderado
Surco,213.3,4,3,28.0,1,6370.0,premium
San Miguel,131.3,4,3,6.0,0,4710.0,premium
Chorrillos,139.3,3,3,22.0,1,3920.0,premium
Magdalena,141.4,4,2,16.0,1,4410.0,premium
Lince,169.0,5,2,,1,33561.0,premium
San Borja,79.3,2,1,0.0,1,4600.0,premium
San Juan de Lurigancho,194.0,4,2,8.0,1,4350.0,premium
Pueblo Libre,73.9,1,1,35.0,1,2220.0,moderado
Pueblo Libre,70.9,5,2,0.0,0,3780.0,premium
San Miguel,88.7,2,2,37.0,1,2570.0,moderado
magdalena,66.9,5,1,17.0,1,3630.0,premium
San Borja,76.4,4,2,4.0,1,5050.0,premium
MIRAFLORES,180.0,5,2,24.0,0,6340.0,premium
Chorrillos,138.5,4,3,1.0,1,4300.0,premium
Carabayllo,124.5,5,1,15.0,0,2950.0,moderado
San Isidro,156.6,5,1,35.0,1,6280.0,premium
Chorrillos,92.6,2,2,36.0,1,2390.0,moderado
Pueblo Libre,,1,1,36.0,1,2530.0,moderado
Miraflores,124.8,1,1,29.0,0,4460.0,premium
Surco,205.8,2,1,26.0,0,5370.0,premium
San Juan de Lurigancho,202.2,4,2,21.0,1,3950.0,premium
JESUS MARIA,123.7,4,1,27.0,1,4100.0,premium
San Borja,180.4,5,1,10.0,0,6040.0,premium
Carabayllo,175.6,4,1,,1,3130.0,premium
San Juan de Lurigancho,196.8,2,1,25.0,1,3380.0,premium
San Borja,89.0,2,1,3.0,1,33545.0,premium
San Miguel,83.4,1,1,13.0,1,3360.0,premium
La Molina,111.9,4,3,23.0,1,4770.0,premium
Ate,191.7,5,1,,0,3620.0,premium
Surco,69.3,4,1,6.0,1,5080.0,premium
San Miguel,48.5,2,1,14.0,0,2640.0,moderado
Miraflores,56.8,1,1,38.0,1,3760.0,premium
San Miguel,149.4,5,1,,0,3710.0,premium
San Isidro,,1,1,20.0,1,4770.0,premium
San Miguel,100.5,5,3,7.0,1,4440.0,premium
Jesus Maria,218.6,5,1,29.0,1,5000.0,premium
Magdalena,80.7,3,3,35.0,1,3200.0,premium
Barranco,188.9,3,3,7.0,0,5810.0,premium
Carabayllo,95.3,4,3,19.0,1,2500.0,moderado
San Borja,45.2,1,1,,1,3570.0,premium
San Miguel,124.8,2,2,31.0,1,3580.0,premium
Magdalena,72.6,1,1,20.0,1,2770.0,moderado
ATE,143.9,4,2,11.0,1,3600.0,premium
San Borja,87.2,5,1,1.0,1,5550.0,premium
Surco,73.4,1,1,27.0,0,3300.0,premium
Carabayllo,96.8,2,2,29.0,1,2250.0,moderado
Ate,153.8,3,3,6.0,1,4000.0,premium
Barranco,201.5,4,1,12.0,0,5620.0,premium
Surco,,3,1,,1,5710.0,premium
Jesus Maria,206.9,4,1,,1,4920.0,premium
Lince,154.1,1,1,32.0,0,3070.0,premium
Ate,165.2,1,1,18.0,1,3150.0,premium
San Miguel,100.2,1,1,32.0,1,2940.0,moderado
La Molina,41.0,3,1,16.0,0,3720.0,premium
Lince,97.9,1,1,23.0,0,2410.0,moderado
Magdalena,46.0,3,3,24.0,1,3430.0,premium
Lince,141.3,5,3,0.0,1,5190.0,premium
Miraflores,141.7,1,1,29.0,1,5190.0,premium
San Borja,162.2,1,1,29.0,1,4530.0,premium
Magdalena,177.7,2,1,31.0,1,4110.0,premium
San Isidro,75.0,3,3,31.0,0,5190.0,premium
Surco,143.6,1,1,36.0,1,36279.0,premium
San Isidro,149.1,4,2,2.0,1,7170.0,premium
San Juan de Lurigancho,184.7,1,1,1.0,1,3640.0,premium
Ate,45.2,3,2,14.0,0,1910.0,moderado
BARRANCO,177.4,3,2,2.0,0,5740.0,premium
Lince,,2,1,7.0,1,4330.0,premium
Surco,58.9,2,2,,0,4390.0,premium
Barranco,80.5,4,2,24.0,0,3820.0,premium
Lince,181.2,4,2,30.0,1,4150.0,premium
Ate,68.8,4,1,27.0,0,2170.0,moderado
Barranco,127.9,2,2,29.0,0,3990.0,premium
Miraflores,124.3,3,3,6.0,0,6090.0,premium
San Isidro,191.2,4,3,,1,7240.0,premium
Chorrillos,60.0,5,2,20.0,0,2860.0,moderado
Lince,160.0,2,1,11.0,1,3990.0,premium
Ate,195.1,2,1,36.0,0,2810.0,moderado
San Borja,115.3,3,3,16.0,1,5090.0,premium
Jesus Maria,153.4,5,1,,1,4740.0,premium
San Miguel,196.6,3,2,21.0,1,4790.0,premium
San Juan de Lurigancho,42.0,5,3,20.0,0,2560.0,moderado
Ate,141.8,1,1,26.0,1,2620.0,moderado
Ate,192.0,2,2,19.0,1,3740.0,premium
San Juan de Lurigancho,209.4,2,1,31.0,0,2970.0,moderado
San Miguel,146.2,5,2,20.0,0,4280.0,premium
Surco,66.1,5,1,1.0,1,5410.0,premium
Pueblo Libre,181.5,1,1,,1,3760.0,premium
Surco,183.5,2,2,27.0,1,5790.0,premium
Magdalena,95.7,2,1,31.0,1,3140.0,premium
San Isidro,,5,2,37.0,1,6750.0,premium
Ate,52.7,2,2,3.0,1,2750.0,moderado
Ate,152.5,1,1,27.0,0,2500.0,moderado
San Borja,165.4,2,2,0.0,0,5730.0,premium
San Borja,175.8,5,3,33.0,1,5900.0,premium
Lince,82.4,4,1,20.0,0,2880.0,moderado
Magdalena,83.0,4,2,39.0,0,2980.0,moderado
Ate,75.7,3,1,17.0,1,2540.0,moderado
Chorrillos,43.9,3,2,26.0,0,2240.0,moderado
La Molina,159.3,4,3,37.0,1,5230.0,premium
MAGDALENA,49.3,3,3,13.0,1,3620.0,premium
Ate,102.7,2,2,19.0,1,2970.0,moderado
Pueblo Libre,70.1,2,2,31.0,1,2430.0,moderado
Jesus Maria,67.4,4,2,13.0,0,3570.0,premium
LA MOLINA,184.0,5,1,16.0,1,5940.0,premium
Surco,161.5,2,2,33.0,1,4970.0,premium
Pueblo Libre,144.2,4,2,,1,3950.0,premium
Ate,90.8,1,1,,1,1640.0,moderado
La Molina,215.4,4,1,7.0,0,6140.0,premium
Miraflores,138.5,5,1,9.0,1,6590.0,premium
San Miguel,187.1,3,1,32.0,0,4100.0,premium
Carabayllo,184.7,5,1,25.0,1,3670.0,premium
